name_E,Ctcf_E
chr1_183877295_183877615,1.256172
chr1_183880519_183880826,1.256172
chr1_183926817_183926936,1.256172
chr1_183936673_183936825,1.256172
chr1_1840449_1840835,21.864689
chr1_192514282_192514417,2.249883
chr1_192519890_192520690,2.249883
chr1_19253034_19253391,9.328888
chr1_192549613_192549895,18.911193
chr1_192578246_192578789,10.438871
chr1_19276270_19276542,14.273584
chr1_192776947_192777226,4.963304
chr1_198124316_198124670,2.725934
chr1_198128112_198128944,2.725934
chr1_198488746_198489088,1.86258
chr1_198526099_198526320,1.14575
chr1_198590109_198590618,1.14575
chr1_198591244_198591462,1.14575
chr1_198603022_198603333,1.14575
chr1_198625518_198626374,1.14575
chr1_198633275_198633927,1.14575
chr1_198647552_198647977,1.14575
chr1_198648160_198648499,1.14575
chr1_198648714_198649413,1.14575
chr1_198650930_198651643,1.14575
chr1_200321353_200321596,2.92783
chr1_200857233_200857815,3.19904
chr1_201139670_201140154,10.296816
chr1_201500233_201500477,24.760742
chr1_201515368_201515617,11.443259
chr1_202161674_202161898,29.477644
chr1_203258547_203259334,3.783982
chr1_203259429_203259985,3.783982
chr1_203296328_203297068,9.424462
chr1_203297101_203297334,9.424462
chr1_203643182_203643803,11.293725
chr1_20407516_20407737,10.719002
chr1_204332438_204332553,44.743734
chr1_204449745_204450007,8.781181
chr1_204684045_204684323,5.889817
chr1_205253892_205254222,1.566205
chr1_205254805_205255191,3.024108
chr1_205257253_205257766,5.3836955
chr1_205262860_205263030,1.566205
chr1_205638319_205638508,10.107706
chr1_206290243_206290662,9.626387
chr1_206642854_206643037,3.594462
chr1_206748926_206749451,3.598941
chr1_206751685_206751882,3.598941
chr1_206754982_206755508,3.598941
chr1_206763465_206763687,10.018423
chr1_206832398_206832801,43.995219
chr1_206897147_206897463,4.036417
chr1_206910483_206910789,4.036417
chr1_206918122_206918360,4.036417
chr1_206921953_206922243,4.036417
chr1_206963959_206964120,3.270783
chr1_207080273_207080661,5.844115500000001
chr1_207098778_207098999,8.4936735
chr1_207120476_207120868,3.505802
chr1_207509006_207509478,14.269213
chr1_207997315_207997832,11.780525
chr1_207999163_207999611,4.602814
chr1_208412497_208412696,21.107615
chr1_208418631_208418859,24.573931
chr1_209422787_209423049,23.476557
chr1_209921200_209921357,40.949969
chr1_209930112_209930553,3.197369
chr1_209942657_209943400,3.035801
chr1_211500826_211501119,2.837519
chr1_211688648_211688771,21.2388105
chr1_212458080_212458253,14.642863
chr1_212650622_212650921,39.271258
chr1_212769584_212769966,21.159657
chr1_212862785_212863120,2.614299
chr1_214612784_214613126,3.334106
chr1_21558552_21558736,26.52994
chr1_21660622_21661187,29.498552
chr1_218523725_218524123,2.054876
chr1_221614030_221614267,9.305508
chr1_221840936_221841145,1.232333
chr1_221862665_221862854,1.232333
chr1_221877654_221878134,1.232333
chr1_221881394_221881826,1.232333
chr1_221882292_221882723,1.232333
chr1_221887766_221888016,1.232333
chr1_221899063_221899285,1.232333
chr1_221913881_221914483,1.232333
chr1_221916049_221916599,8.125415666666667
chr1_221931213_221931399,1.232333
chr1_221950157_221950602,1.232333
chr1_221951076_221951724,2.692458
chr1_221951868_221952169,1.232333
chr1_221968806_221968942,1.232333
chr1_221982394_221982755,1.232333
chr1_221983045_221983456,1.232333
chr1_222000173_222000483,1.232333
chr1_222002644_222003471,1.232333
chr1_222011312_222011511,1.232333
chr1_222050666_222050976,1.232333
chr1_222638782_222639204,55.728879
chr1_222828361_222828786,15.490266
chr1_2232428_2232896,10.442058
chr1_22345590_22345859,13.160646
chr1_22366226_22366841,11.959619
chr1_2246556_2246763,16.010947
chr1_224690718_224691054,11.79754
chr1_224691192_224691563,11.79754
chr1_225613143_225613456,1.837824
chr1_226297611_226298113,9.376004
chr1_226315308_226315548,4.401254
chr1_226315631_226315825,4.401254
chr1_226388791_226388905,15.986385
chr1_226737265_226737393,4.734741
chr1_226864749_226865297,1.92946
chr1_226866232_226866788,1.92946
chr1_226867069_226867278,1.92946
chr1_226867580_226868182,1.92946
chr1_226911425_226911742,1.768016
chr1_226927547_226927740,1.768016
chr1_227128899_227129131,1.76766
chr1_228651177_228651630,9.815398
chr1_228688608_228688902,44.103414
chr1_230240540_230240902,2.437093
chr1_230241590_230241986,2.437093
chr1_230248068_230248475,2.437093
chr1_230249347_230250007,2.437093
chr1_230258907_230259286,2.437093
chr1_230407650_230408034,1.541537
chr1_231347338_231347496,39.10634
chr1_231860737_231860947,16.625678
chr1_23426690_23427100,4.646773
chr1_234728712_234729023,2.585784
chr1_234736336_234736615,2.585784
chr1_234737347_234737653,2.585784
chr1_234738546_234738834,2.585784
chr1_234746093_234747674,2.585784
chr1_234748100_234748931,2.585784
chr1_234749342_234749645,2.585784
chr1_234757412_234757805,2.585784
chr1_234908151_234908764,9.669004
chr1_234914073_234914641,4.595285
chr1_234918221_234918587,3.885489
chr1_234978594_234979177,3.943936
chr1_234984948_234985284,3.292434
chr1_234985592_234985878,3.292434
chr1_235090546_235090894,2.4149545
chr1_235091073_235091332,1.765272
chr1_235091427_235091813,1.765272
chr1_235094853_235095190,1.765272
chr1_235096560_235096855,1.765272
chr1_235097868_235098070,1.765272
chr1_235104770_235105153,1.765272
chr1_235106929_235107153,1.765272
chr1_235108272_235108467,1.765272
chr1_235108971_235109355,1.765272
chr1_235110834_235111403,1.765272
chr1_235112749_235113173,1.765272
chr1_235114050_235115068,8.364183333333333
chr1_235120162_235120433,1.765272
chr1_235122652_235122939,1.765272
chr1_235146978_235147112,1.615383
chr1_235151501_235151917,1.615383
chr1_235151923_235152024,1.615383
chr1_235246558_235246857,43.269061
chr1_235267591_235267744,42.43003
chr1_236109486_236110063,17.242558
chr1_236319808_236320415,1.811401
chr1_236323296_236323699,1.811401
chr1_23882500_23882866,2.238225
chr1_23916918_23917225,1.556849
chr1_23918101_23918449,1.556849
chr1_23961555_23961694,44.441303
chr1_24235925_24236209,9.0891
chr1_24237439_24237588,2.966939
chr1_244462616_244463099,47.807045
chr1_245082176_245082355,3.229248
chr1_246862505_246862699,31.557808
chr1_247123303_247123617,10.261553
chr1_247553531_247554143,31.807228
chr1_2478276_2478817,4.610386
chr1_2509702_2510198,13.323795
chr1_25248726_25249062,2.456189
chr1_25251631_25252076,2.456189
chr1_25252124_25252306,2.456189
chr1_25292573_25292807,2.456189
chr1_25298850_25299027,2.456189
chr1_25344029_25344296,3.216327
chr1_25345809_25346202,3.216327
chr1_25348659_25349200,3.216327
chr1_25353190_25353411,7.6567435
chr1_25353540_25353869,7.6567435
chr1_25355154_25355297,3.216327
chr1_25355468_25355649,3.216327
chr1_25357149_25357829,3.216327
chr1_25357926_25358422,3.216327
chr1_25360165_25361177,3.216327
chr1_25361269_25361784,3.216327
chr1_25559638_25560067,10.058159
chr1_25566195_25566411,25.560167
chr1_25566618_25566670,25.560167
chr1_2574343_2574764,10.021316
chr1_25942744_25943208,11.103162
chr1_26081315_26081453,4.299144
chr1_26613887_26614371,3.930435
chr1_26615016_26615421,3.930435
chr1_26615527_26615997,3.930435
chr1_26616270_26616483,3.930435
chr1_26616527_26617019,3.930435
chr1_26617206_26617304,3.930435
chr1_26827232_26827869,34.317452
chr1_26946837_26947249,26.821757
chr1_27024638_27025138,1.980266
chr1_27154485_27154771,2.708257
chr1_27154983_27155478,2.708257
chr1_27160002_27160387,9.288791
chr1_27191386_27191927,4.466644
chr1_27462835_27462988,10.371222
chr1_27626897_27627231,31.953961
chr1_27890194_27890387,2.602991
chr1_27924204_27924421,4.163914
chr1_27935491_27936061,8.750369
chr1_27985480_27985709,4.36976
chr1_27985869_27985982,4.36976
chr1_27986111_27986384,4.36976
chr1_28199684_28200598,4.617572
chr1_28439074_28439949,14.541374
chr1_29101544_29101853,2.468611
chr1_29563709_29564430,2.059291
chr1_29565515_29565732,2.059291
chr1_29565762_29566055,2.059291
chr1_31216468_31217229,2.423878
chr1_31218107_31218539,2.423878
chr1_31223594_31223943,2.423878
chr1_31227443_31228328,6.320845
chr1_31232736_31232923,2.423878
chr1_31233848_31234393,2.423878
chr1_31235457_31235817,2.423878
chr1_31238135_31238354,2.423878
chr1_31238817_31239233,2.423878
chr1_31401933_31402089,23.70094
chr1_31627566_31627958,3.246317
chr1_31643824_31643962,3.246317
chr1_32015159_32015590,43.288279
chr1_32108020_32108204,1.865314
chr1_32405536_32405898,22.151898
chr1_32421622_32422096,16.124198
chr1_32715599_32716062,3.138633
chr1_33077721_33078012,11.324627
chr1_33564918_33565286,10.070166
chr1_33593963_33594340,2.677289
chr1_3581269_3581645,2.6168120000000004
chr1_3594206_3594277,1.986247
chr1_3620035_3620325,1.986247
chr1_36626561_36626969,9.194417
chr1_37169397_37169618,36.446571
chr1_37942874_37943354,4.14201
chr1_37944084_37944971,4.14201
chr1_39357087_39357474,4.625223
chr1_40283075_40283206,18.843653
chr1_40841336_40841595,1.901822
chr1_40848967_40849502,1.901822
chr1_40851431_40851768,1.901822
chr1_40860574_40860824,1.901822
chr1_40866111_40866454,1.901822
chr1_41981831_41982007,39.596209
chr1_42192975_42193489,2.682139
chr1_42217644_42218002,1.826204
chr1_42230379_42230587,1.826204
chr1_42230841_42231100,2.4518079999999998
chr1_42277077_42277342,14.340345
chr1_42356899_42357259,20.865738
chr1_42385461_42385560,1.802766
chr1_42385609_42385954,1.802766
chr1_43407355_43407700,1.843225
chr1_44299891_44300630,1.57622
chr1_44302297_44302456,1.57622
chr1_44703858_44704161,16.811162
chr1_45195062_45195154,40.010197
chr1_46008399_46008548,1.712912
chr1_46009549_46009894,1.712912
chr1_46010722_46010902,1.712912
chr1_46689426_46689696,57.588585
chr1_47800262_47800514,4.948735
chr1_49038282_49038602,18.528497
chr1_53102510_53103405,3.094468
chr1_54953784_54954325,7.336424
chr1_55411305_55411465,30.046827
chr1_57042744_57043185,10.002995
chr1_57043287_57044160,10.002995
chr1_57297629_57297838,32.299152
chr1_59039624_59039692,1.571839
chr1_59280773_59281281,3.89239
chr1_59281510_59281579,3.89239
chr1_59281873_59282217,3.89239
chr1_59369049_59370138,3.264701
chr1_59756067_59756566,15.681503
chr1_6053603_6054107,4.106386
chr1_6088225_6088518,7.934871
chr1_61918819_61919182,22.78225
chr1_65888047_65888596,1.868228
chr1_6661008_6661639,10.030842
chr1_66716160_66716649,2.999109
chr1_66717339_66717678,2.999109
chr1_66747978_66748387,11.807593
chr1_66800202_66800555,1.88472
chr1_66910997_66911424,11.662738
chr1_68166463_68166766,7.302905
chr1_76080205_76080672,13.18756
chr1_8343223_8343590,7.899782
chr1_85248638_85248992,29.599122
chr1_85991291_85991622,1.891859
chr1_86078461_86078819,13.651486
chr1_87171187_87171726,14.366842
chr1_87617997_87618150,15.533648
chr1_87799623_87799998,2.868588
chr1_87800631_87801610,6.15061
chr1_9127395_9127559,9.019184
chr1_92269494_92269966,1.864431
chr1_92270160_92270686,1.864431
chr1_94161111_94161471,8.773764
chr1_95258204_95258621,12.372095
