name_E,Ctcf_E
chr1_172852442_172852809,1.356625
chr1_172863432_172863838,1.356625
chr1_172878579_172879356,1.356625
chr1_172882769_172883147,1.356625
chr1_172887147_172887473,1.356625
chr1_172888696_172888994,1.356625
chr1_172900674_172900969,1.356625
chr1_172903010_172903534,1.356625
chr1_172917653_172917863,1.356625
chr1_172920935_172921277,1.356625
chr1_172938789_172938985,1.356625
chr1_173091914_173092434,5.921462
chr1_173092552_173092771,5.921462
chr1_173398914_173399297,20.923612
chr1_175094142_175094504,35.892592
chr1_177150553_177151051,38.505337
chr1_178121154_178121309,14.329348999999999
chr1_178252303_178252477,29.118873999999998
chr1_179555221_179555646,14.35506
chr1_181104473_181105818,18.689107999999997
chr1_183191719_183192016,2.603414
chr1_183549376_183549721,9.280986
chr1_183578502_183578873,17.213452
chr1_183811794_183811833,1.164911
chr1_183836661_183836955,1.164911
chr1_183846576_183846867,1.164911
chr1_183855028_183855346,1.164911
chr1_183861530_183861762,1.164911
chr1_183865521_183866190,1.164911
chr1_183877295_183877615,1.164911
chr1_183880519_183880826,1.164911
chr1_183926817_183926936,1.164911
chr1_183936673_183936825,1.164911
chr1_184005350_184005919,1.164911
chr1_184033703_184034036,1.164911
chr1_1840449_1840835,19.795184
chr1_192549613_192549895,17.626678
chr1_198431538_198431860,1.1722350000000001
chr1_198488746_198489088,1.1722350000000001
chr1_198512892_198513066,1.1722350000000001
chr1_198526099_198526320,1.1722350000000001
chr1_198590109_198590618,1.204421
chr1_198591244_198591462,1.204421
chr1_198603022_198603333,1.204421
chr1_198625518_198626374,1.204421
chr1_198633275_198633927,1.204421
chr1_198647552_198647977,1.204421
chr1_198648160_198648499,1.204421
chr1_198648714_198649413,1.204421
chr1_198650930_198651643,1.204421
chr1_198712497_198712942,1.204421
chr1_201139670_201140154,9.227183
chr1_201500233_201500477,48.107149
chr1_202161674_202161898,27.701621999999997
chr1_203296328_203297068,16.688745
chr1_203297101_203297334,16.688745
chr1_203643182_203643803,14.300889999999999
chr1_207203424_207203586,1.9838049999999998
chr1_207489914_207490291,1.2315040000000002
chr1_207509006_207509478,1.2315040000000002
chr1_207581369_207581474,1.2315040000000002
chr1_207585605_207585767,1.2315040000000002
chr1_207598053_207598267,1.2315040000000002
chr1_207671434_207671825,1.2315040000000002
chr1_207997315_207997832,21.032042
chr1_208412497_208412696,25.507061
chr1_208418631_208418859,31.413714000000002
chr1_209585617_209585757,1.693816
chr1_209589374_209589797,1.693816
chr1_209590107_209590333,1.693816
chr1_209591220_209591436,1.693816
chr1_209806744_209806957,3.015372
chr1_209820544_209820823,3.015372
chr1_209822403_209823008,3.015372
chr1_209827285_209827712,3.015372
chr1_209828801_209829023,3.015372
chr1_209829183_209829498,3.015372
chr1_209830400_209831026,3.015372
chr1_209831470_209831550,3.015372
chr1_209832170_209832305,3.015372
chr1_209833148_209833823,3.015372
chr1_209921200_209921357,47.452829
chr1_209978699_209978810,3.8290505
chr1_210056461_210057439,13.011968
chr1_210425971_210426288,1.471225
chr1_210468396_210468551,1.471225
chr1_210505670_210505997,1.471225
chr1_210567003_210567330,1.471225
chr1_212650622_212650921,35.577112
chr1_212769584_212769966,25.633198
chr1_214601098_214601566,2.079009
chr1_21558552_21558736,28.306626
chr1_21660622_21661187,37.897358000000004
chr1_218382752_218383112,1.27354
chr1_218523725_218524123,1.27354
chr1_218550674_218551089,1.27354
chr1_218633382_218633612,1.27354
chr1_218636802_218637167,1.27354
chr1_218642170_218642366,1.27354
chr1_218647012_218647232,1.27354
chr1_218662454_218662669,1.27354
chr1_218667919_218668153,1.27354
chr1_218758903_218759111,1.27354
chr1_218847947_218848245,1.7433869999999998
chr1_221614030_221614267,9.717271
chr1_221913881_221914483,1.9226560000000001
chr1_221916049_221916599,1.9226560000000001
chr1_222638782_222639204,43.021667
chr1_22266159_22266438,25.553647
chr1_22345590_22345859,13.595464999999999
chr1_224019430_224020596,15.043226
chr1_224545542_224546006,1.339114
chr1_224598124_224598418,1.339114
chr1_224635065_224635439,1.339114
chr1_2246556_2246763,17.975032000000002
chr1_224685994_224686507,1.339114
chr1_224690718_224691054,1.339114
chr1_224691192_224691563,9.1637925
chr1_224727681_224727955,1.339114
chr1_224730441_224730985,1.339114
chr1_224732016_224732357,1.339114
chr1_224733345_224733601,1.339114
chr1_224811590_224812043,1.339114
chr1_226014145_226014403,14.437089000000002
chr1_226388791_226388905,15.547634
chr1_228688608_228688902,39.610233
chr1_231347338_231347496,42.383947
chr1_231720748_231721061,1.993408
chr1_231860737_231860947,24.907045999999998
chr1_23426690_23427100,9.516825
chr1_234792654_234793437,5.671713
chr1_234914073_234914641,7.899201
chr1_235267591_235267744,51.568095
chr1_236109486_236110063,8.967629500000001
chr1_23961555_23961694,45.388696
chr1_241771916_241772216,2.624636
chr1_241775803_241776227,2.624636
chr1_244462616_244463099,36.873104999999995
chr1_246772310_246772610,6.568
chr1_246862505_246862699,24.218429999999998
chr1_247553531_247554143,29.164786499999998
chr1_25566195_25566411,21.475170000000002
chr1_25566618_25566670,21.475170000000002
chr1_26946837_26947249,21.761013000000002
chr1_27175784_27176273,16.84327
chr1_27184739_27184972,10.105962
chr1_27185457_27185720,17.904264
chr1_27321452_27321840,3.7337300000000004
chr1_27848725_27849287,19.234913
chr1_28439074_28439949,16.572478
chr1_29451057_29451462,15.562413000000001
chr1_31401933_31402089,23.51183
chr1_32015159_32015590,34.116025
chr1_32405536_32405898,29.164857
chr1_32421622_32422096,13.375538
chr1_33077721_33078012,16.537029
chr1_33515825_33516245,13.968992000000002
chr1_33564918_33565286,29.165663000000002
chr1_36626561_36626969,5.763857
chr1_37169397_37169618,33.007376
chr1_39596184_39596482,4.076608
chr1_39598673_39599090,18.303368
chr1_41885108_41885337,5.397843
chr1_41952015_41952273,2.642055
chr1_41961925_41962146,2.642055
chr1_41981831_41982007,48.117886999999996
chr1_42774668_42774801,1.3265559999999998
chr1_43402778_43403133,15.837701999999998
chr1_44703858_44704161,16.286468
chr1_45195062_45195154,35.982178000000005
chr1_46689426_46689696,51.290978
chr1_47800262_47800514,3.82269
chr1_49038282_49038602,32.086773
chr1_57042744_57043185,19.086320999999998
chr1_57297629_57297838,28.447216
chr1_57376305_57376674,1.4107180000000001
chr1_59228706_59229186,2.446008
chr1_59229881_59230252,2.446008
chr1_59756067_59756566,24.857407000000002
chr1_61918819_61919182,44.823159000000004
chr1_64127998_64128504,1.359012
chr1_64197270_64197475,1.359012
chr1_64417224_64417447,1.2557559999999999
chr1_64500766_64501176,1.2557559999999999
chr1_65363729_65364057,1.264518
chr1_65364183_65364439,1.264518
chr1_65381647_65381826,1.264518
chr1_65383044_65383557,1.264518
chr1_65387772_65388547,1.264518
chr1_65731337_65731853,15.276454000000001
chr1_66747978_66748387,10.027317
chr1_68000341_68000585,3.89974
chr1_68849988_68850367,19.269842999999998
chr1_70507902_70508588,1.258513
chr1_70691921_70692281,1.258513
chr1_76080205_76080672,18.948679000000002
chr1_77980165_77980378,1.171582
chr1_78011624_78012030,1.171582
chr1_78021710_78022056,1.171582
chr1_78026939_78027232,1.171582
chr1_79154444_79154658,14.636220999999999
chr1_82268420_82269588,15.644460999999998
chr1_84284633_84284926,1.215986
chr1_85643319_85643587,1.4366649999999999
chr1_85737728_85738105,1.4366649999999999
chr1_85744584_85744829,1.4366649999999999
chr1_85779776_85780132,1.4366649999999999
chr1_85794698_85795078,1.4366649999999999
chr1_85795855_85796291,1.4366649999999999
chr1_85796595_85797055,1.4366649999999999
chr1_85968002_85968172,1.4366649999999999
chr1_85991291_85991622,1.4366649999999999
chr1_86049987_86050100,1.4366649999999999
chr1_86072885_86073441,1.4366649999999999
chr1_86077140_86077408,1.4366649999999999
chr1_86077578_86077925,1.4366649999999999
chr1_86078461_86078819,14.461894
chr1_93914812_93914954,13.352437
chr1_94201362_94201612,23.05097
chr1_94788386_94788592,5.884248
chr1_95258204_95258621,23.393431
chr1_98315619_98315765,1.271448
chr1_98366677_98366793,1.271448
chr1_98403373_98403764,1.271448
chr1_98408796_98409171,1.271448
chr1_98494244_98494658,1.271448
chr1_98499783_98500490,1.271448
chr1_98512823_98513144,1.271448
chr1_98518546_98518920,1.271448
chr1_98606055_98606462,1.271448
