name_E,DNaseI_E
chr1_10269964_10270260,47.0
chr1_103572619_103572906,13.0
chr1_10556105_10556527,189.0
chr1_10695291_10695734,101.5
chr1_10804844_10805001,39.0
chr1_10816030_10816223,67.0
chr1_10853986_10854555,34.0
chr1_108600214_108600460,20.0
chr1_108650339_108650754,52.0
chr1_108661190_108661332,40.0
chr1_108741685_108742156,14.0
chr1_109104473_109104583,30.0
chr1_109189516_109189718,15.0
chr1_109262615_109262764,52.0
chr1_10927237_10927380,56.0
chr1_10960432_10960567,75.0
chr1_109800134_109800539,204.0
chr1_109841804_109842152,40.0
chr1_109913179_109913623,22.0
chr1_109981518_109981703,11.0
chr1_110160052_110160461,39.0
chr1_110333273_110333688,22.0
chr1_110334849_110335164,41.0
chr1_110363861_110364229,75.0
chr1_110420039_110420145,18.0
chr1_110444415_110444738,32.0
chr1_11050864_11051128,12.0
chr1_110626726_110627062,10.0
chr1_110672728_110673048,19.0
chr1_110694968_110695154,18.0
chr1_110976504_110976901,18.0
chr1_111177471_111177854,42.0
chr1_111735402_111735659,22.0
chr1_111764327_111764759,13.0
chr1_112050044_112050594,17.0
chr1_112058341_112058601,34.0
chr1_112058803_112059167,26.0
chr1_112135698_112135869,169.0
chr1_112286281_112286588,15.0
chr1_112438367_112438956,18.0
chr1_112901525_112901779,53.0
chr1_113086746_113087141,79.0
chr1_113584893_113585079,27.0
chr1_1136667_1137146,35.5
chr1_113683682_113683919,14.0
chr1_11376903_11377179,90.0
chr1_114326143_114326379,14.0
chr1_1143531_1144198,50.0
chr1_114575620_114575801,75.0
chr1_114665635_114666029,83.0
chr1_114997819_114998047,20.0
chr1_115605190_115605611,154.0
chr1_115605746_115606114,35.0
chr1_115722074_115722498,37.0
chr1_115732772_115733197,104.0
chr1_115873164_115873576,50.0
chr1_115968975_115969167,25.0
chr1_116039640_116039989,33.0
chr1_116088478_116088732,168.0
chr1_116221756_116221883,65.0
chr1_116291091_116291334,18.0
chr1_116520279_116520650,111.0
chr1_116918925_116919548,90.5
chr1_116920378_116921129,46.5
chr1_117030831_117031034,16.0
chr1_117032033_117032296,66.0
chr1_117040346_117040781,11.0
chr1_117047053_117047428,29.0
chr1_117051576_117051921,105.0
chr1_117080047_117080432,278.0
chr1_117081238_117081452,46.0
chr1_117112460_117112738,32.0
chr1_117132073_117132239,63.0
chr1_117281390_117281752,49.0
chr1_1173386_1173736,26.0
chr1_117363043_117363386,86.0
chr1_117421623_117422020,158.0
chr1_117424835_117425013,22.0
chr1_11753086_11753651,96.0
chr1_117533270_117533527,18.0
chr1_118197868_118198044,43.0
chr1_11942925_11943217,28.0
chr1_11968510_11969143,130.5
chr1_11990003_11990329,22.0
chr1_120052717_120053071,55.0
chr1_120147764_120147961,91.0
chr1_12112067_12112502,52.5
chr1_12193120_12193399,22.0
chr1_12221931_12222397,51.5
chr1_12599928_12600179,22.0
chr1_12609717_12610039,120.5
chr1_1295535_1296332,70.0
chr1_1368471_1368786,99.0
chr1_13917058_13917313,17.0
chr1_13931629_13932064,40.0
chr1_142538903_142539547,28.0
chr1_144533627_144534178,211.5
chr1_144536201_144536370,50.0
chr1_14467397_14467540,21.0
chr1_144908312_144908601,27.0
chr1_144908806_144909147,72.0
chr1_145009158_145009716,83.0
chr1_145023690_145024549,39.0
chr1_145042783_145043227,168.0
chr1_145058996_145059322,83.0
chr1_145090155_145090603,35.0
chr1_145092450_145092883,54.5
chr1_145113904_145114998,31.5
chr1_145433530_145433648,56.0
chr1_145437595_145437817,15.0
chr1_145455122_145455741,200.0
chr1_146764405_146764804,18.0
chr1_147806841_147807184,87.0
chr1_148000699_148000802,74.0
chr1_14843752_14844090,144.0
chr1_149215297_149215704,30.0
chr1_149981648_149981889,27.0
chr1_150135231_150135764,114.0
chr1_150159099_150159241,19.0
chr1_150185878_150186128,80.0
chr1_150577042_150577503,92.0
chr1_150585815_150586394,83.0
chr1_150592182_150592667,44.0
chr1_15059594_15059681,159.0
chr1_150600412_150600701,12.0
chr1_150949569_150950014,83.0
chr1_151172620_151173197,59.0
chr1_151284018_151284391,232.0
chr1_151485676_151485841,19.0
chr1_151486181_151486300,79.0
chr1_151809390_151809745,73.0
chr1_151913815_151914271,83.0
chr1_151918898_151919222,196.0
chr1_151960875_151961433,123.0
chr1_151961675_151962369,77.0
chr1_152006910_152007460,59.0
chr1_152007615_152008057,32.0
chr1_152022022_152022514,35.0
chr1_15240254_15240560,60.0
chr1_153337774_153338142,32.0
chr1_153358841_153359368,57.0
chr1_153488459_153488748,95.0
chr1_153504746_153504953,15.0
chr1_153526279_153526545,15.0
chr1_153541018_153541368,205.0
chr1_153583449_153583810,112.0
chr1_153936554_153936861,101.0
chr1_154154606_154155027,37.0
chr1_154166147_154166533,98.0
chr1_15416988_15417263,42.0
chr1_154299137_154299452,65.0
chr1_154391539_154392211,30.0
chr1_154392646_154393050,46.0
chr1_154404273_154404562,199.0
chr1_154405181_154405498,26.0
chr1_154582047_154582244,33.0
chr1_154699087_154699216,65.0
chr1_154910155_154910399,68.0
chr1_154972628_154972915,23.0
chr1_154973335_154973935,55.666666666666664
chr1_154978035_154978657,41.0
chr1_155620238_155620623,10.0
chr1_15572643_15572853,42.0
chr1_155830201_155830522,13.0
chr1_15587144_15587415,28.0
chr1_155945743_155946196,27.0
chr1_155946363_155946660,20.0
chr1_156073142_156073699,33.0
chr1_156073854_156074351,114.0
chr1_156074715_156075305,42.0
chr1_156089405_156089622,79.0
chr1_156095033_156095181,66.0
chr1_156103413_156103690,30.0
chr1_15616896_15617243,12.0
chr1_156426931_156427503,44.0
chr1_156472693_156472952,61.0
chr1_156473111_156473378,127.0
chr1_156474686_156475018,102.0
chr1_156541089_156541488,32.0
chr1_156629760_156630406,265.0
chr1_15664307_15664455,35.0
chr1_15664580_15664866,15.0
chr1_15666999_15667145,30.0
chr1_156676478_156676824,16.0
chr1_156718467_156719136,27.0
chr1_156719450_156719815,33.0
chr1_156774360_156774606,15.0
chr1_157076072_157076782,60.0
chr1_157106691_157107326,13.0
chr1_15742467_15743324,82.0
chr1_157938818_157938961,117.0
chr1_157980631_157980890,44.0
chr1_157989414_157989935,65.0
chr1_158147244_158147839,51.0
chr1_158970513_158970716,53.0
chr1_158982200_158982857,21.0
chr1_15946733_15946892,29.0
chr1_159819832_159820037,33.0
chr1_159851477_159851987,342.0
chr1_159859603_159860031,56.0
chr1_159880076_159880706,100.0
chr1_159892447_159892988,17.0
chr1_159914077_159914586,45.0
chr1_159961374_159961617,32.0
chr1_16007283_16007579,141.0
chr1_16030221_16030623,75.0
chr1_160377718_160378261,74.5
chr1_160737478_160737714,115.0
chr1_160767869_160768231,30.0
chr1_16087189_16087372,46.0
chr1_160982920_160983992,43.5
chr1_160989381_160990254,74.0
chr1_161037907_161038726,20.0
chr1_161050902_161051096,17.0
chr1_161052363_161052546,16.0
chr1_161170260_161170636,14.0
chr1_16125579_16125747,166.0
chr1_161352257_161352597,46.0
chr1_161359666_161360218,105.33333333333333
chr1_161500608_161500899,74.0
chr1_16156384_16156536,23.0
chr1_161582212_161582506,153.0
chr1_161591982_161592107,18.0
chr1_161706477_161706712,32.0
chr1_161973588_161973892,51.0
chr1_16212759_16213091,79.0
chr1_162508612_162508929,91.0
chr1_162511455_162511984,117.0
chr1_162518132_162518252,47.0
chr1_162659800_162660152,16.0
chr1_16276028_16276482,258.0
chr1_16277350_16278224,50.5
chr1_162827762_162827953,24.0
chr1_162954567_162954830,9.0
chr1_163005587_163006022,105.0
chr1_163006587_163006657,12.0
chr1_16339773_16339933,42.0
chr1_16401814_16401932,30.0
chr1_164686304_164686686,24.0
chr1_164734934_164735098,21.0
chr1_164750243_164750515,22.0
chr1_16478939_16479163,37.0
chr1_16499761_16499895,127.0
chr1_16502532_16502678,53.0
chr1_16508402_16508642,68.0
chr1_165204752_165205122,11.0
chr1_165797615_165798367,25.0
chr1_165823413_165823808,32.0
chr1_165868061_165868423,112.0
chr1_167416859_167417570,18.0
chr1_167423404_167424221,27.0
chr1_167424728_167425462,27.5
chr1_167486210_167486705,9.0
chr1_167520671_167521013,10.0
chr1_167586596_167587245,125.0
chr1_167683554_167683813,47.0
chr1_167766380_167766616,117.0
chr1_167954240_167954407,11.0
chr1_168050664_168051125,31.0
chr1_168149052_168149361,16.0
chr1_16826315_16826438,18.0
chr1_168368318_168368620,18.0
chr1_168440429_168440721,52.0
chr1_168446219_168446589,39.0
chr1_169071998_169072131,50.0
chr1_169553917_169554291,18.0
chr1_17019394_17019738,35.0
chr1_17027024_17027386,28.0
chr1_170633923_170634526,23.0
chr1_170677232_170677374,116.0
chr1_171189238_171189444,28.0
chr1_171255417_171255820,20.0
chr1_1714020_1714715,37.0
chr1_171407653_171408026,141.0
chr1_171712214_171712716,28.0
chr1_172150675_172151005,74.0
chr1_172291507_172291926,25.0
chr1_17231253_17231704,244.0
chr1_172327558_172328156,59.0
chr1_172606833_172606931,49.0
chr1_172631926_172632270,47.0
chr1_172715484_172715760,47.0
chr1_172828423_172828792,50.0
chr1_172878579_172879356,42.0
chr1_172887147_172887473,87.0
chr1_172903010_172903534,126.0
chr1_172917653_172917863,57.0
chr1_172920935_172921277,43.0
chr1_172938789_172938985,14.0
chr1_173081389_173081497,11.0
chr1_173091914_173092434,105.0
chr1_173398914_173399297,47.0
chr1_173447359_173447668,19.0
chr1_17454855_17455288,92.0
chr1_17494378_17494745,35.5
chr1_17495208_17495390,16.0
chr1_17518130_17518260,70.0
chr1_17518941_17519138,42.0
chr1_17534687_17534794,157.0
chr1_17578205_17578469,52.0
chr1_176174471_176174980,15.0
chr1_176964272_176964382,25.0
chr1_177150553_177151051,38.0
chr1_177178348_177178736,167.0
chr1_177896186_177896486,34.0
chr1_178121154_178121309,61.0
chr1_178207948_178208160,165.0
chr1_178252303_178252477,38.0
chr1_17896198_17896624,22.0
chr1_179110934_179111289,43.0
chr1_179555221_179555646,25.0
chr1_180200315_180200683,35.0
chr1_180554738_180554883,91.0
chr1_180580561_180580926,25.5
chr1_181042855_181043067,79.0
chr1_181060502_181060611,16.0
chr1_181065454_181065797,18.0
chr1_181068595_181069000,124.0
chr1_181074349_181074924,90.0
chr1_181097947_181098672,12.0
chr1_181104473_181105818,37.666666666666664
chr1_181110732_181111003,44.0
chr1_181122099_181122260,11.0
chr1_181451162_181451821,29.0
chr1_181998739_181999134,107.0
chr1_18200796_18200931,140.0
chr1_182113385_182113953,120.0
chr1_182143008_182143387,25.0
chr1_182228543_182228906,23.0
chr1_182259351_182259676,73.0
chr1_182998797_182999044,54.0
chr1_183129116_183129507,258.0
chr1_183132366_183132749,148.0
chr1_183133608_183133779,149.0
chr1_183149947_183150219,74.0
chr1_183161027_183161375,82.0
chr1_183241451_183241867,27.0
chr1_183248987_183249454,207.0
chr1_183549376_183549721,20.0
chr1_183577563_183577895,21.0
chr1_183578502_183578873,19.0
chr1_183776671_183777014,29.0
chr1_183865521_183866190,12.0
chr1_184005350_184005919,11.0
chr1_1840449_1840835,99.5
chr1_184129300_184129941,96.0
chr1_184132883_184133080,32.0
chr1_184265554_184265938,11.0
chr1_184357629_184357933,64.0
chr1_184836042_184836526,64.0
chr1_184922808_184923031,93.0
chr1_185344563_185345243,15.0
chr1_185453251_185453699,35.0
chr1_185536131_185536449,36.0
chr1_185540108_185540292,44.0
chr1_186590040_186590634,21.0
chr1_186612873_186613046,16.0
chr1_186625019_186625399,18.0
chr1_187996792_187997117,33.0
chr1_192446152_192446393,11.0
chr1_192458942_192459176,28.0
chr1_19248887_19249092,46.0
chr1_192500254_192500504,65.0
chr1_192514282_192514417,16.0
chr1_192519890_192520690,21.0
chr1_19253034_19253391,179.0
chr1_19274997_19275345,59.0
chr1_192757327_192757592,15.0
chr1_19276270_19276542,68.0
chr1_19278388_19278892,21.0
chr1_19280139_19280583,57.0
chr1_192873637_192874003,46.0
chr1_192876755_192877567,62.0
chr1_192921207_192921501,34.0
chr1_193180704_193180924,50.0
chr1_19324821_19325090,87.0
chr1_19336477_19336714,62.0
chr1_193583968_193584211,19.0
chr1_19360402_19360809,197.0
chr1_19794978_19795283,54.0
chr1_198090244_198090551,44.0
chr1_198124316_198124670,23.0
chr1_198128112_198128944,34.5
chr1_198136529_198137056,38.0
chr1_198431538_198431860,22.0
chr1_198850238_198850638,47.0
chr1_198887897_198888318,15.0
chr1_198898987_198899513,7.0
chr1_198903935_198904934,61.0
chr1_19926811_19926972,12.0
chr1_199711776_199712042,106.0
chr1_199826452_199826640,26.0
chr1_199828633_199828987,53.0
chr1_200122559_200122752,9.0
chr1_200341273_200341515,40.0
chr1_200481491_200481643,40.0
chr1_200849437_200849683,37.0
chr1_200857233_200857815,28.0
chr1_200865264_200865418,21.0
chr1_200865457_200866265,74.0
chr1_201139670_201140154,137.0
chr1_201160901_201161255,124.0
chr1_201236006_201236165,135.0
chr1_201244405_201244769,199.0
chr1_201246115_201246382,57.0
chr1_201277329_201277484,37.0
chr1_201280694_201280963,221.0
chr1_201366439_201366550,122.0
chr1_201431088_201431253,217.0
chr1_201449602_201449822,109.0
chr1_201472589_201472996,31.0
chr1_201619383_201619798,68.0
chr1_201682596_201682901,103.0
chr1_201739210_201739573,20.0
chr1_201742755_201743343,21.0
chr1_201743848_201744120,26.0
chr1_201987611_201988279,54.0
chr1_202016172_202016526,40.0
chr1_20204786_20204981,59.0
chr1_202075010_202075191,25.0
chr1_202077636_202077876,33.0
chr1_203244129_203244381,11.0
chr1_203247590_203248072,34.5
chr1_203258547_203259334,45.5
chr1_203259429_203259985,61.0
chr1_203294160_203294623,12.0
chr1_203296328_203297068,75.66666666666667
chr1_203297101_203297334,43.0
chr1_203481982_203482534,53.0
chr1_203489584_203489741,17.0
chr1_203506114_203506504,24.0
chr1_203576404_203576703,59.0
chr1_20358851_20359226,17.0
chr1_203598711_203598999,22.0
chr1_203599092_203599518,13.0
chr1_203619380_203619832,122.0
chr1_203643182_203643803,62.0
chr1_203661733_203662076,108.0
chr1_203723839_203723956,25.0
chr1_204049581_204049822,221.0
chr1_204058173_204058362,45.0
chr1_204073791_204074252,54.0
chr1_204289566_204289863,34.0
chr1_204332438_204332553,25.0
chr1_20437370_20437554,126.0
chr1_204386444_204387188,107.0
chr1_204387566_204387645,9.0
chr1_204430759_204431008,18.0
chr1_204700209_204700421,17.0
chr1_205144631_205144860,91.0
chr1_205173095_205173476,14.0
chr1_205227547_205227721,35.0
chr1_205228000_205228129,133.0
chr1_205253892_205254222,286.0
chr1_205262860_205263030,33.0
chr1_205267691_205267999,189.0
chr1_205270500_205270865,35.0
chr1_205283024_205283394,18.0
chr1_205288770_205288915,33.0
chr1_205410224_205410578,178.0
chr1_205638734_205639222,12.0
chr1_206290243_206290662,36.0
chr1_206642854_206643037,27.0
chr1_206763465_206763687,75.0
chr1_206832398_206832801,19.0
chr1_206859136_206859493,41.0
chr1_206859748_206860259,16.0
chr1_206897147_206897463,64.0
chr1_20693127_20693202,26.0
chr1_207032445_207032583,14.0
chr1_207063537_207063710,135.0
chr1_207203424_207203586,32.0
chr1_207413364_207413503,13.0
chr1_207414217_207414394,242.0
chr1_207489914_207490291,69.0
chr1_207997315_207997832,169.0
chr1_208021631_208021781,85.0
chr1_208085821_208086214,27.0
chr1_208267767_208267971,17.0
chr1_208412497_208412696,25.0
chr1_208418631_208418859,83.0
chr1_20881978_20882230,16.0
chr1_20930711_20931037,88.0
chr1_209528830_209529176,41.0
chr1_209538127_209538433,119.0
chr1_209542596_209542897,49.0
chr1_209556903_209557123,53.0
chr1_209557331_209557442,63.0
chr1_209562668_209562976,157.0
chr1_209571959_209572357,183.0
chr1_209578512_209578819,71.0
chr1_209579567_209579719,15.0
chr1_209589374_209589797,398.0
chr1_209590107_209590333,39.0
chr1_209591220_209591436,15.0
chr1_209822403_209823008,51.0
chr1_209827285_209827712,95.0
chr1_209829183_209829498,259.0
chr1_209830400_209831026,362.0
chr1_209831470_209831550,109.0
chr1_209832170_209832305,37.0
chr1_209833148_209833823,44.0
chr1_209921200_209921357,285.0
chr1_20993397_20993558,30.0
chr1_209938931_209939742,12.0
chr1_209942657_209943400,44.0
chr1_209989263_209989693,191.0
chr1_210058060_210058292,192.0
chr1_210425971_210426288,22.0
chr1_210468396_210468551,18.0
chr1_210567003_210567330,90.0
chr1_211590216_211590571,29.0
chr1_211688648_211688771,54.0
chr1_211912030_211912428,15.0
chr1_212261904_212262125,43.0
chr1_212458080_212458253,39.0
chr1_212643548_212643711,211.0
chr1_212650622_212650921,78.0
chr1_212658172_212658571,43.0
chr1_212659054_212659720,66.0
chr1_212661846_212662402,21.0
chr1_212769584_212769966,129.0
chr1_212809966_212810356,48.0
chr1_212844659_212845312,27.5
chr1_213090277_213090696,24.0
chr1_21348947_21349299,69.0
chr1_213500745_213500914,17.0
chr1_214601098_214601566,119.0
chr1_214612784_214613126,245.0
chr1_214614555_214614760,32.0
chr1_214619335_214619608,19.0
chr1_214648804_214649025,88.0
chr1_21475659_21476054,50.0
chr1_215130656_215131050,111.0
chr1_21558552_21558736,54.0
chr1_215741534_215741966,18.0
chr1_21588176_21588724,25.0
chr1_2162325_2162996,20.0
chr1_21650806_21651685,84.0
chr1_21660622_21661187,30.0
chr1_216774004_216774285,17.0
chr1_2171824_2171946,20.0
chr1_217308487_217308861,11.0
chr1_2177615_2177829,48.0
chr1_218382752_218383112,21.0
chr1_218550674_218551089,119.0
chr1_218633382_218633612,66.0
chr1_218758903_218759111,30.0
chr1_219262446_219262621,67.0
chr1_219498496_219498646,54.0
chr1_21965161_21965473,108.0
chr1_219728784_219728936,27.0
chr1_220671702_220671851,34.0
chr1_221612801_221613016,106.0
chr1_221840936_221841145,30.0
chr1_221882292_221882723,19.0
chr1_221916049_221916599,54.0
chr1_221982394_221982755,21.0
chr1_222000173_222000483,25.0
chr1_222002644_222003471,75.0
chr1_222135050_222135329,20.0
chr1_222161205_222161607,113.0
chr1_222164724_222164904,37.0
chr1_222167595_222168014,49.0
chr1_2221868_2222548,19.0
chr1_22231370_22231630,122.0
chr1_22232811_22232851,15.0
chr1_222461432_222461724,52.0
chr1_22260274_22260656,71.0
chr1_222638782_222639204,97.0
chr1_22266159_22266438,146.0
chr1_222814663_222814910,19.0
chr1_223147896_223148076,19.0
chr1_223356633_223356937,23.0
chr1_223363832_223364028,66.0
chr1_22345590_22345859,107.0
chr1_22366226_22366841,21.0
chr1_223901276_223901546,25.0
chr1_223903033_223903347,50.0
chr1_223914239_223914747,120.0
chr1_224014874_224015267,20.0
chr1_224019430_224020596,24.0
chr1_224635065_224635439,21.0
chr1_2246556_2246763,51.0
chr1_22467332_22467678,20.0
chr1_224685994_224686507,79.0
chr1_224690718_224691054,31.0
chr1_224691192_224691563,204.0
chr1_224730441_224730985,151.0
chr1_224811590_224812043,54.0
chr1_2253622_2253773,57.0
chr1_2254081_2254230,24.0
chr1_225613143_225613456,63.0
chr1_225642606_225642805,67.0
chr1_225845408_225845613,46.0
chr1_225934674_225934968,63.0
chr1_226014145_226014403,26.0
chr1_226084943_226085104,78.0
chr1_226190534_226190731,16.0
chr1_226222205_226222589,56.0
chr1_226297611_226298113,60.0
chr1_226315631_226315825,77.0
chr1_226388791_226388905,16.0
chr1_226864749_226865297,62.0
chr1_226867580_226868182,60.0
chr1_226884834_226885233,112.0
chr1_226890865_226891416,22.5
chr1_226896121_226896509,75.0
chr1_226911425_226911742,18.0
chr1_227002760_227003096,88.0
chr1_227009018_227009221,44.0
chr1_228073191_228073261,24.0
chr1_228338299_228338457,27.0
chr1_228350789_228351109,93.0
chr1_228633222_228633907,21.0
chr1_228634060_228634141,15.0
chr1_228688608_228688902,102.0
chr1_228783266_228783899,43.5
chr1_228973832_228974198,26.0
chr1_229131021_229131272,18.0
chr1_229206013_229206222,89.0
chr1_229229415_229229758,26.0
chr1_229327820_229328069,50.0
chr1_229341143_229341392,13.0
chr1_229544503_229544714,30.0
chr1_229546837_229547142,57.0
chr1_229570562_229570652,12.0
chr1_230220475_230220731,233.0
chr1_230240540_230240902,212.0
chr1_230241590_230241986,26.0
chr1_230249347_230250007,60.0
chr1_230645276_230645765,66.0
chr1_23076914_23077145,40.0
chr1_231347338_231347496,66.0
chr1_231913853_231914038,16.0
chr1_231944869_231945038,12.0
chr1_232454898_232455086,60.0
chr1_233249275_233249581,117.0
chr1_233763307_233763375,39.0
chr1_23426690_23427100,35.0
chr1_234275805_234276023,109.0
chr1_23429944_23430077,32.0
chr1_234450953_234451201,109.0
chr1_234534667_234535013,14.0
chr1_234630919_234631525,64.0
chr1_234659231_234659760,70.0
chr1_234680207_234680593,33.0
chr1_234721506_234721689,23.0
chr1_234736336_234736615,23.0
chr1_234737347_234737653,19.0
chr1_234738546_234738834,134.0
chr1_234746093_234747674,64.66666666666667
chr1_234748100_234748931,194.0
chr1_234767593_234767925,117.0
chr1_234792654_234793437,389.0
chr1_234793934_234794239,124.0
chr1_234812067_234812214,22.0
chr1_234858843_234859287,144.0
chr1_234881537_234881788,55.0
chr1_234891292_234891478,37.0
chr1_234908151_234908764,200.0
chr1_234910767_234910877,17.0
chr1_234914073_234914641,11.0
chr1_234918221_234918587,11.0
chr1_234984948_234985284,19.0
chr1_235068890_235069050,34.0
chr1_235069269_235069652,18.0
chr1_235106929_235107153,44.0
chr1_235110834_235111403,61.0
chr1_235114050_235115068,12.0
chr1_235133014_235133422,331.0
chr1_235134086_235134438,253.0
chr1_235183936_235184197,19.0
chr1_23523350_23523682,161.0
chr1_235243001_235243596,152.0
chr1_235267591_235267744,75.0
chr1_235668656_235669018,10.0
chr1_235805098_235806119,31.0
chr1_236080566_236081247,302.0
chr1_236083263_236083651,96.0
chr1_236109486_236110063,19.0
chr1_236116403_236116669,29.0
chr1_236162583_236163199,68.0
chr1_238811242_238811567,22.0
chr1_23882500_23882866,39.0
chr1_23888678_23889201,63.0
chr1_23912037_23912393,94.0
chr1_23961555_23961694,72.0
chr1_241638824_241639283,25.0
chr1_241696334_241697654,13.5
chr1_241771916_241772216,92.0
chr1_241775803_241776227,38.0
chr1_24229023_24229388,20.0
chr1_24235925_24236209,24.0
chr1_243431437_243431793,75.0
chr1_243451071_243451374,75.0
chr1_24349340_24349488,39.0
chr1_243585242_243585384,37.0
chr1_244462616_244463099,46.0
chr1_244466323_244466598,95.0
chr1_244467525_244467677,20.0
chr1_244482749_244483387,48.0
chr1_244486299_244486688,101.0
chr1_244505125_244505457,119.0
chr1_244512430_244512879,46.0
chr1_244517098_244517541,83.0
chr1_244763140_244763529,123.0
chr1_24476382_24476609,99.0
chr1_245082176_245082355,11.0
chr1_24518503_24518681,39.0
chr1_245255337_245255432,95.0
chr1_246038342_246038749,29.0
chr1_246591935_246592203,137.0
chr1_246730569_246731007,35.0
chr1_246751015_246751281,18.0
chr1_246760708_246760962,25.0
chr1_246772310_246772610,99.0
chr1_246862505_246862699,64.0
chr1_24691833_24692082,142.0
chr1_246957671_246957948,18.0
chr1_24736156_24736250,59.0
chr1_247553531_247554143,53.0
chr1_2478276_2478817,134.0
chr1_249117788_249118228,19.5
chr1_249157308_249157673,46.0
chr1_2509702_2510198,29.0
chr1_25298850_25299027,63.0
chr1_25344029_25344296,20.0
chr1_25348659_25349200,16.0
chr1_25355468_25355649,18.0
chr1_25357149_25357829,94.0
chr1_25559638_25560067,77.0
chr1_25566195_25566411,124.0
chr1_2574343_2574764,100.5
chr1_25942744_25943208,32.5
chr1_26022319_26022793,95.0
chr1_26081315_26081453,27.0
chr1_26201699_26201757,30.0
chr1_26249033_26249281,15.0
chr1_26452850_26453250,43.0
chr1_26615016_26615421,37.0
chr1_26678060_26678317,38.0
chr1_26683687_26684084,104.0
chr1_26827232_26827869,75.0
chr1_26946837_26947249,95.0
chr1_26947342_26948198,93.5
chr1_27024638_27025138,75.0
chr1_27175784_27176273,254.0
chr1_27184739_27184972,64.0
chr1_27185457_27185720,262.0
chr1_27185755_27186143,86.0
chr1_27191386_27191927,99.5
chr1_27321452_27321840,50.0
chr1_27353661_27353962,59.0
chr1_27625914_27626081,235.0
chr1_27691785_27692261,58.666666666666664
chr1_27762936_27763307,52.0
chr1_27848725_27849287,116.0
chr1_27854575_27854919,54.0
chr1_27869425_27869556,18.0
chr1_27916292_27916674,30.0
chr1_27963400_27963974,35.0
chr1_27976905_27977430,16.0
chr1_27982664_27982914,27.0
chr1_27985480_27985709,113.0
chr1_27985869_27985982,27.0
chr1_27986111_27986384,39.0
chr1_28189568_28190269,62.0
chr1_28190756_28191157,10.0
chr1_28199684_28200598,18.0
chr1_28201800_28202156,54.0
chr1_28431716_28431884,81.0
chr1_28437098_28437429,16.0
chr1_28437697_28438098,13.0
chr1_28439074_28439949,21.0
chr1_28449970_28450467,41.0
chr1_28462161_28462385,62.0
chr1_28500052_28500411,24.0
chr1_28576012_28576248,84.0
chr1_28640564_28640739,17.0
chr1_29101544_29101853,55.0
chr1_29214759_29214998,21.0
chr1_29451057_29451462,38.0
chr1_29563709_29564430,24.0
chr1_29565762_29566055,63.0
chr1_31216468_31217229,60.0
chr1_31251287_31251533,150.0
chr1_31627566_31627958,92.5
chr1_31643824_31643962,192.0
chr1_31956203_31956482,79.0
chr1_31976608_31977048,33.0
chr1_32015159_32015590,19.0
chr1_32166698_32166999,133.0
chr1_32180603_32180986,26.0
chr1_32253647_32254040,102.0
chr1_3229711_3230157,37.5
chr1_32405536_32405898,75.0
chr1_32420307_32420572,82.0
chr1_32421622_32422096,120.0
chr1_32701561_32701886,172.0
chr1_32715599_32716062,20.0
chr1_32805161_32805466,61.0
chr1_32966228_32966602,60.0
chr1_33077721_33078012,69.0
chr1_33182280_33182513,173.0
chr1_33220297_33220575,21.0
chr1_33225777_33226084,197.0
chr1_33226574_33226719,122.0
