name_E,H3k27ac_E
chr1_110447199_110447636,4.584823
chr1_110448900_110449220,4.584823
chr1_110451717_110451917,4.584823
chr1_110454846_110455290,4.584823
chr1_110879130_110879445,29.207501
chr1_111417124_111417532,18.547098
chr1_111981832_111982198,8.478121
chr1_112050044_112050594,21.541475
chr1_112135698_112135869,11.239746
chr1_112163412_112163797,13.187612
chr1_112163826_112164071,13.187612
chr1_113584893_113585079,9.180188
chr1_1136667_1137146,11.173539
chr1_113683682_113683919,15.242649
chr1_114326143_114326379,7.599049
chr1_115052481_115052766,12.1077125
chr1_115722074_115722498,4.138039
chr1_116918925_116919548,8.720123
chr1_116920378_116921129,8.720123
chr1_116923407_116923493,3.266617
chr1_117030831_117031034,9.961831
chr1_117032033_117032296,9.961831
chr1_117040346_117040781,16.9182445
chr1_117046366_117046546,16.9182445
chr1_117047053_117047428,16.9182445
chr1_117050808_117051139,16.9182445
chr1_117051576_117051921,16.9182445
chr1_117111804_117112156,10.455529
chr1_117112460_117112738,10.455529
chr1_117305811_117306472,5.524521
chr1_117421623_117422020,4.350216
chr1_117422443_117422644,4.350216
chr1_117424835_117425013,15.98309
chr1_118153815_118153988,14.171453
chr1_118185712_118185829,3.591362
chr1_118194205_118194506,3.591362
chr1_118197244_118197521,4.9565275
chr1_118197868_118198044,4.9565275
chr1_118198788_118199247,4.9565275
chr1_118201472_118201699,6.409152
chr1_118203607_118204114,6.409152
chr1_118206889_118207267,3.591362
chr1_118208639_118208762,3.14703
chr1_11942925_11943217,14.587095
chr1_11968510_11969143,45.786515
chr1_11990003_11990329,11.291747
chr1_120255895_120256325,6.081262
chr1_12046023_12046196,11.944939
chr1_12112067_12112502,6.956076
chr1_12124472_12125118,8.379907
chr1_12127865_12128182,9.264565
chr1_12221931_12222397,9.642232
chr1_12227833_12229578,11.829802
chr1_12233600_12234159,7.353423
chr1_12235070_12235463,8.6734645
chr1_12493313_12493712,10.7227185
chr1_12493910_12494304,10.7227185
chr1_12508783_12509005,17.7127195
chr1_12509354_12509466,17.7127195
chr1_12533412_12533678,9.332283
chr1_12546528_12546819,9.014844
chr1_12579035_12579403,6.999553
chr1_12599928_12600179,6.5420875
chr1_12600525_12600853,8.137545666666666
chr1_12609717_12610039,7.3128385
chr1_12616547_12616769,6.999553
chr1_12675687_12675874,14.1382935
chr1_12681925_12682190,6.999553
chr1_1295535_1296332,7.694499
chr1_1368471_1368786,10.518966
chr1_142538903_142539547,7.299792
chr1_144533627_144534178,49.9581265
chr1_144536201_144536370,15.826738500000001
chr1_144871122_144871347,1.992208
chr1_144927217_144927550,1.770039
chr1_144986415_144987071,21.832702
chr1_144987154_144987391,21.832702
chr1_144988079_144988414,21.832702
chr1_145009158_145009716,21.832702
chr1_145012331_145013054,21.832702
chr1_145023690_145024549,21.832702
chr1_145042783_145043227,21.832702
chr1_145054975_145055306,12.133149
chr1_145058996_145059322,3.454948
chr1_145090155_145090603,4.308581
chr1_145437595_145437817,35.434327
chr1_145454760_145454851,26.822084
chr1_145455122_145455741,26.822084
chr1_14765058_14765382,18.273286
chr1_147806841_147807184,36.08537
chr1_148000699_148000802,8.828695
chr1_149215297_149215704,11.458159
chr1_149978692_149979077,15.19284
chr1_149981648_149981889,15.19284
chr1_150135231_150135764,19.452833
chr1_150159099_150159241,10.681764
chr1_150231710_150231944,1.942541
chr1_150294873_150295138,32.136023
chr1_150577042_150577503,20.788981
chr1_150585815_150586394,17.102435
chr1_150592182_150592667,7.168301
chr1_150600412_150600701,23.648677
chr1_150949569_150950014,13.246813
chr1_151172142_151172526,11.788865
chr1_151284018_151284391,18.80953
chr1_151445792_151446161,7.342299
chr1_151871280_151871437,3.407219
chr1_151877533_151877895,16.603674
chr1_151916920_151917624,6.47909
chr1_151918898_151919222,5.458294
chr1_152006910_152007460,18.244647
chr1_152007615_152008057,18.244647
chr1_152010545_152011004,18.244647
chr1_152022022_152022514,28.727095
chr1_153504746_153504953,3.545897
chr1_153541018_153541368,14.180519
chr1_153670755_153671012,19.351288
chr1_153936554_153936861,15.021054
chr1_154154606_154155027,23.2028465
chr1_154299137_154299452,9.308934
chr1_154359135_154359469,11.852034
chr1_154579303_154579782,11.879977
chr1_154582047_154582244,11.879977
chr1_154910155_154910399,32.51357
chr1_154972628_154972915,26.480264
chr1_154973036_154973200,26.480264
chr1_154973335_154973935,26.480264
chr1_154977099_154977253,26.480264
chr1_154978035_154978657,26.480264
chr1_154979104_154979305,26.480264
chr1_155830201_155830522,13.355505
chr1_155944562_155945214,21.166488
chr1_155945743_155946196,21.166488
chr1_155946363_155946660,21.166488
chr1_156073142_156073699,16.677581
chr1_156073854_156074351,16.677581
chr1_156074715_156075305,16.677581
chr1_156089405_156089622,20.589266
chr1_156095033_156095181,20.589266
chr1_15616896_15617243,7.893744
chr1_156251648_156251762,18.578437
chr1_156426931_156427503,14.950524
chr1_156468556_156468776,13.176635
chr1_156472693_156472952,13.176635
chr1_156473111_156473378,13.176635
chr1_156474686_156475018,13.176635
chr1_156494222_156494678,8.42327
chr1_15649550_15649749,6.804198
chr1_156541089_156541488,7.651863
chr1_156629760_156630406,47.678016
chr1_156634807_156635020,47.678016
chr1_156663993_156664153,11.969885
chr1_156676478_156676824,4.180601
chr1_156718467_156719136,20.709342999999997
chr1_156719450_156719815,20.709342999999997
chr1_156781780_156782101,10.4247
chr1_156864713_156865066,7.580849
chr1_157106691_157107326,10.606468
chr1_157124774_157125221,3.079396
chr1_157244599_157245063,10.286207
chr1_157245880_157246130,10.286207
chr1_157246189_157246519,10.286207
chr1_157248443_157248858,10.17687
chr1_157249264_157249609,10.17687
chr1_15742467_15743324,9.680704
chr1_158659017_158659128,9.891242
chr1_158788454_158788632,12.000931
chr1_158789355_158789655,12.000931
chr1_15946733_15946892,13.782609
chr1_159859603_159860031,8.58937
chr1_159880076_159880706,10.100856
chr1_159892447_159892988,31.646756
chr1_16007283_16007579,2.622025
chr1_16030221_16030623,8.40828
chr1_160316870_160317108,5.09973
chr1_160332348_160332525,9.124076
chr1_160345693_160345986,6.292139
chr1_160407857_160407975,7.509464
chr1_160510042_160510238,39.951305
chr1_160537909_160538272,10.228155
chr1_160544770_160545265,6.6106685
chr1_160546217_160546501,3.621483
chr1_160546747_160547109,13.461334
chr1_160696081_160696317,11.287012
chr1_160982920_160983992,22.595116
chr1_160989381_160990254,20.068851
chr1_161155098_161155533,3.881005
chr1_161155908_161155971,3.881005
chr1_161170260_161170636,25.275388
chr1_161170933_161171185,25.275388
chr1_161321309_161321798,2.987267
chr1_161356382_161356652,7.357245
chr1_161359666_161360218,39.120386
chr1_161469487_161469783,16.3678
chr1_161500608_161500899,15.254894
chr1_161502624_161502920,15.254894
chr1_161582212_161582506,12.937818
chr1_161591982_161592107,17.708786
chr1_16176617_16176801,23.078839
chr1_16212759_16213091,26.448658
chr1_162508612_162508929,4.460716
chr1_16276028_16276482,25.013934
chr1_16277350_16278224,25.013934
chr1_16339773_16339933,13.90297
chr1_16342592_16343008,13.90297
chr1_16499761_16499895,22.361597
chr1_16553276_16553594,5.87358
chr1_165797615_165798367,23.034614
chr1_16677236_16677843,31.264889
chr1_167485764_167486128,6.377022
chr1_167486210_167486705,6.377022
chr1_167518258_167518508,14.990872
chr1_167520671_167521013,14.990872
chr1_167570801_167571053,7.243671
chr1_167586596_167587245,9.638742
chr1_167602083_167602470,41.522447
chr1_167683554_167683813,27.232077
chr1_167730247_167730494,16.603922
chr1_167954240_167954407,7.577036
chr1_168050664_168051125,9.616015
chr1_168149052_168149361,20.578227
chr1_16826315_16826438,9.607697
chr1_168368318_168368620,4.807105
chr1_168440429_168440721,5.975594
chr1_1714020_1714715,13.864192
chr1_171712214_171712716,20.572146
chr1_17231253_17231704,66.441711
chr1_172606833_172606931,11.428398
chr1_172631926_172632270,7.235032
chr1_172878579_172879356,8.814681
chr1_172903010_172903534,17.478344
chr1_173398914_173399297,20.49446
chr1_173447359_173447668,18.000399
chr1_174937322_174937525,11.384037
chr1_175158150_175158288,4.323683
chr1_175160901_175161109,7.050252
chr1_17518941_17519138,7.995939
chr1_176174471_176174980,16.175192
chr1_180554738_180554883,24.169984
chr1_180580561_180580926,25.031236
chr1_180895607_180895967,9.882203
chr1_181056649_181057124,18.759432
chr1_181060502_181060611,18.759432
chr1_181068595_181069000,9.402842
chr1_181074349_181074924,16.181108
chr1_181097947_181098672,5.090277
chr1_181104473_181105818,4.323683
chr1_181110732_181111003,9.06461
chr1_181122099_181122260,15.520006
chr1_181998739_181999134,12.136371
chr1_182118170_182119053,9.7119225
chr1_182140043_182140424,7.551126
chr1_182228543_182228906,17.16014266666667
chr1_182259351_182259676,3.168944
chr1_182363463_182363693,10.50975
chr1_182764012_182764230,9.125787
chr1_183926817_183926936,3.166127
chr1_184005350_184005919,20.262193
chr1_1840449_1840835,12.2823025
chr1_184724887_184725142,10.538111
chr1_185127324_185127657,14.970656
chr1_185253692_185254037,18.905107
chr1_185453251_185453699,4.386751
chr1_194828218_194828283,11.309695
chr1_19762527_19762798,3.154882
chr1_19794978_19795283,17.107092
chr1_197964894_197965254,9.1715505
chr1_19803336_19803680,3.119978
chr1_198090244_198090551,4.06343
chr1_198092315_198092633,10.980225
chr1_198124316_198124670,14.236113
chr1_198128112_198128944,14.236113
chr1_198526099_198526320,8.866532
chr1_198603022_198603333,8.178686
chr1_198625518_198626374,7.4812406666666655
chr1_198633275_198633927,2.235445
chr1_198650930_198651643,14.208442
chr1_19926811_19926972,27.310504
chr1_200122559_200122752,7.352016
chr1_200611653_200611882,17.471992
chr1_201139670_201140154,11.630529
chr1_201431088_201431253,7.24446
chr1_201472589_201472996,1.59033
chr1_201520953_201521395,4.717136
chr1_201540345_201540578,8.5817675
chr1_201572031_201572237,7.58796
chr1_201619383_201619798,4.466767
chr1_201682596_201682901,12.133149
chr1_201987611_201988279,6.256366
chr1_202045307_202045525,7.165424
chr1_20204786_20204981,9.742666
chr1_202075010_202075191,13.165418
chr1_202131734_202131905,40.375945
chr1_202132024_202132258,40.375945
chr1_202937248_202937378,7.524185
chr1_203258547_203259334,7.106646
chr1_203259429_203259985,7.106646
chr1_203289937_203290406,4.021977
chr1_203296328_203297068,8.476820499999999
chr1_203297101_203297334,7.790144
chr1_203598711_203598999,4.419125
chr1_203599092_203599518,4.419125
chr1_203643182_203643803,10.333084
chr1_203661733_203662076,8.844543
chr1_204289566_204289863,4.863658
chr1_204332438_204332553,9.776546
chr1_204386444_204387188,10.472374
chr1_204434923_204435081,6.742107
chr1_204486309_204486424,27.343843
chr1_204641549_204641837,8.810147
chr1_204684045_204684323,9.376749499999999
chr1_20514084_20514586,21.1204045
chr1_205144631_205144860,11.293588
chr1_205253892_205254222,11.131329
chr1_205257253_205257766,3.243194
chr1_205418015_205418182,5.764154
chr1_206748515_206748888,12.942792
chr1_206748926_206749451,12.942792
chr1_206763465_206763687,4.516578
chr1_206832398_206832801,10.903038
chr1_206859136_206859493,8.093879
chr1_206859748_206860259,8.093879
chr1_206897147_206897463,2.224353
chr1_207080273_207080661,11.522458
chr1_207098778_207098999,7.070599
chr1_207203424_207203586,7.284794
chr1_207489914_207490291,16.506058
chr1_207821800_207821952,27.09512
chr1_207823430_207823599,27.09512
chr1_207997315_207997832,7.1861440000000005
chr1_207999163_207999611,7.1861440000000005
chr1_209820544_209820823,9.875198
chr1_209822403_209823008,9.875198
chr1_211035320_211035533,9.333191
chr1_211517513_211517976,4.032253
chr1_211688648_211688771,15.127975
chr1_211753366_211753524,10.62475
chr1_211780151_211780642,13.400334
chr1_212311960_212312104,5.016898
chr1_212458080_212458253,16.725818
chr1_212659054_212659720,4.325543
chr1_212661846_212662402,8.4731705
chr1_212856011_212856573,3.113595
chr1_21348947_21349299,26.421246
chr1_21349725_21349786,26.421246
chr1_2140151_2140337,5.427852
chr1_215741534_215741966,18.566673
chr1_21588176_21588724,19.933533
chr1_21588829_21589430,19.933533
chr1_2162325_2162996,8.717087
chr1_21650806_21651685,8.058543499999999
chr1_21660622_21661187,8.888754
chr1_219262446_219262621,17.061556
chr1_21965161_21965473,18.36237
chr1_221130660_221131042,12.0141965
chr1_221209079_221209530,10.820717
chr1_221219642_221220032,8.25846
chr1_221881394_221881826,8.990583
chr1_221882292_221882723,8.990583
chr1_221887766_221888016,6.866184
chr1_221899063_221899285,4.014276
chr1_221913881_221914483,14.721447
chr1_221916049_221916599,14.721447
chr1_222135050_222135329,4.499672
chr1_222161205_222161607,8.6253905
chr1_2221868_2222548,4.591169
chr1_22231370_22231630,22.578232
chr1_22232811_22232851,22.578232
chr1_22235836_22236001,22.578232
chr1_22260274_22260656,7.98649
chr1_222638782_222639204,12.969563
chr1_22266159_22266438,3.596122
chr1_22345590_22345859,6.894903
chr1_22366226_22366841,16.850295
chr1_223892678_223892997,6.415798
chr1_223901276_223901546,10.7854675
chr1_223903033_223903347,10.7854675
chr1_223904365_223904567,10.7854675
chr1_223914239_223914747,8.412815
chr1_223964690_223965055,16.3019495
chr1_224014874_224015267,7.9657884999999995
chr1_224019430_224020596,6.9427435
chr1_224023477_224023773,8.5798325
chr1_224032316_224032686,14.01665
chr1_224545542_224546006,10.201108
chr1_224690718_224691054,7.47522
chr1_224691192_224691563,7.47522
chr1_225613143_225613456,19.45789
chr1_225642606_225642805,4.104876
chr1_226084943_226085104,7.95725
chr1_22611972_22612241,10.195923
chr1_226187685_226188168,41.009344
chr1_226189681_226190319,41.009344
chr1_226190534_226190731,41.009344
chr1_226222205_226222589,11.666489
chr1_226297611_226298113,12.245863
chr1_226890865_226891416,8.974222
chr1_227128899_227129131,20.032123
chr1_227751865_227752213,17.219376
chr1_227936688_227936978,7.266907
chr1_228073191_228073261,9.102742
chr1_228273480_228273740,17.904796
chr1_228338299_228338457,6.803456
chr1_228640073_228640088,5.501775
chr1_228651177_228651630,7.511129499999999
chr1_228688608_228688902,6.738766
chr1_228973832_228974198,8.863925
chr1_229335784_229335916,7.541973
chr1_229409656_229409997,3.382649
chr1_229690998_229691240,11.577281
chr1_229692979_229693368,11.577281
chr1_230220475_230220731,2.20069
chr1_230240540_230240902,2.20069
chr1_230241590_230241986,2.20069
chr1_230248068_230248475,2.20069
chr1_230249347_230250007,2.20069
chr1_230258907_230259286,9.219828
chr1_230279464_230279771,5.3093955
chr1_230282048_230282189,5.3093955
chr1_230289705_230290142,2.20069
chr1_230407650_230408034,2.20069
chr1_231113054_231113423,12.982898
chr1_231347338_231347496,11.125659
chr1_231665787_231666093,27.323824
chr1_231939296_231939383,10.208178
chr1_233249275_233249581,13.770282
chr1_233750790_233751092,8.790512
chr1_233763307_233763375,4.950059
chr1_23429944_23430077,6.719898
chr1_234630919_234631525,8.115819
chr1_234658291_234658851,13.277343
chr1_234659231_234659760,13.277343
chr1_234680207_234680593,12.812526
chr1_234736336_234736615,20.569377
chr1_234737347_234737653,20.569377
chr1_234738546_234738834,20.569377
chr1_234746093_234747674,20.569377
chr1_234748100_234748931,20.569377
chr1_234749342_234749645,20.569377
chr1_234812067_234812214,12.68046
chr1_234857710_234858181,36.117151
chr1_234858843_234859287,36.117151
chr1_234881537_234881788,9.971358
chr1_234887087_234887295,8.631853
chr1_234907393_234907835,6.473277
chr1_234908151_234908764,6.473277
chr1_234914073_234914641,3.212567
chr1_234978594_234979177,9.810824
chr1_234985592_234985878,6.588135
chr1_235010375_235010572,16.134143
chr1_235012060_235012373,16.134143
chr1_235017165_235017382,16.134143
chr1_235091073_235091332,7.098484
chr1_235094853_235095190,10.259115000000001
chr1_235096560_235096855,11.528987
chr1_235097868_235098070,11.528987
chr1_235106929_235107153,3.143077
chr1_235108272_235108467,14.937898
chr1_235108971_235109355,22.210304999999998
chr1_235110834_235111403,22.210304999999998
chr1_235112749_235113173,22.210304999999998
chr1_235114050_235115068,11.413492
chr1_235120162_235120433,8.274788
chr1_235246558_235246857,2.995675
chr1_235267591_235267744,7.373415
chr1_235460869_235461278,4.566508
chr1_235668656_235669018,21.11946
chr1_236030835_236031025,11.702166
chr1_236559628_236560010,8.38163
chr1_236698906_236699167,1.85027
chr1_23882500_23882866,16.200296
chr1_23888678_23889201,13.738109
chr1_23903714_23904323,8.773558999999999
chr1_23961555_23961694,10.252369
chr1_241714901_241715765,8.741557
chr1_242108255_242108348,4.374933
chr1_24237439_24237588,11.234397
chr1_243428005_243428394,4.158353
chr1_243431437_243431793,6.813186
chr1_243447752_243447803,9.166527
chr1_244462616_244463099,11.322299000000001
chr1_244466323_244466598,13.498184
chr1_244467525_244467677,13.498184
chr1_244486299_244486688,13.545306
chr1_244505125_244505457,8.0143645
chr1_244517098_244517541,13.967305
chr1_244518180_244518394,7.562074
chr1_245082176_245082355,8.454381
chr1_245255337_245255432,6.67082
chr1_246038342_246038749,4.789918
chr1_246316735_246316955,19.7552505
chr1_246469940_246470214,16.395486
chr1_246588477_246588670,10.246463
chr1_246591935_246592203,10.46229
chr1_246730569_246731007,13.50674
chr1_246732690_246733040,13.50674
chr1_246743297_246743408,13.50674
chr1_246749077_246749442,13.50674
chr1_246751015_246751281,13.50674
chr1_246760708_246760962,4.458073
chr1_246862505_246862699,10.195923
chr1_247093396_247093478,15.013071
chr1_247123303_247123617,12.317037
chr1_247523464_247523760,6.93237
chr1_247524183_247524555,6.93237
chr1_2478276_2478817,10.147254
chr1_248018586_248018745,12.054698
chr1_249117788_249118228,29.644488
chr1_249157308_249157673,3.151834
chr1_24970685_24970736,21.879197
chr1_25021969_25022194,4.474818
chr1_25051079_25051208,4.422886
chr1_25559638_25560067,44.75377
chr1_25566195_25566411,13.33949
chr1_25566618_25566670,13.33949
chr1_2574343_2574764,11.87657
chr1_26201699_26201757,5.200677
chr1_26249033_26249281,3.743604
chr1_26319994_26320468,6.056246
chr1_26452850_26453250,21.893202
chr1_26528501_26528611,10.063162
chr1_26613887_26614371,8.532882
chr1_26615016_26615421,8.532882
chr1_26615527_26615997,8.532882
chr1_26616270_26616483,8.532882
chr1_26616527_26617019,8.532882
chr1_26617206_26617304,8.532882
chr1_26642014_26642169,8.518886
chr1_26677301_26677628,7.326396
chr1_26678060_26678317,7.326396
chr1_26827232_26827869,20.115188
chr1_26946837_26947249,62.307763
chr1_26947342_26948198,62.307763
chr1_27024638_27025138,27.419811
chr1_27112764_27112917,32.28253
chr1_27154983_27155478,9.419692000000001
chr1_27191386_27191927,17.801412
chr1_27353661_27353962,7.7425795
chr1_27400779_27401092,12.751623
chr1_27462835_27462988,9.719671
chr1_27691785_27692261,10.487458
chr1_27762936_27763307,5.736561
chr1_27848725_27849287,13.8247515
chr1_27854575_27854919,13.8247515
chr1_27869425_27869556,14.391116
chr1_27890194_27890387,7.5896125
chr1_27916292_27916674,2.407398
chr1_27924204_27924421,2.407398
chr1_27935491_27936061,2.407398
chr1_27976905_27977430,9.933842
chr1_27982664_27982914,11.55538
chr1_27985480_27985709,4.711228
chr1_27985869_27985982,6.956483
chr1_27986111_27986384,6.956483
chr1_28189568_28190269,7.6149985000000004
chr1_28190756_28191157,10.964009
chr1_28195628_28196024,11.3148345
chr1_28199684_28200598,5.278682
chr1_28201800_28202156,5.854188
chr1_28431716_28431884,11.106303
chr1_28439074_28439949,11.241987
chr1_28500052_28500411,11.864226
chr1_28576012_28576248,22.385001
chr1_28640564_28640739,9.592447
chr1_29214759_29214998,39.541098
chr1_29224369_29224479,4.777289
chr1_29253461_29253677,24.675517
chr1_29451057_29451462,6.0035095
chr1_29504261_29504387,5.249278
chr1_29563709_29564430,4.578547
chr1_31216468_31217229,11.584766
chr1_31218107_31218539,11.584766
chr1_31223594_31223943,11.584766
chr1_31227443_31228328,11.584766
chr1_31232736_31232923,11.584766
chr1_31233848_31234393,11.584766
chr1_31235457_31235817,11.584766
chr1_31238135_31238354,11.584766
chr1_31238817_31239233,11.584766
chr1_31241795_31242280,11.584766
chr1_31251287_31251533,11.584766
chr1_31401933_31402089,10.723241
chr1_31537719_31538012,33.781152
chr1_31627566_31627958,9.869582
chr1_31643824_31643962,20.176634
chr1_32253647_32254040,10.454033
chr1_32263216_32263220,2.543879
chr1_3229711_3230157,7.977087
chr1_32354934_32355150,20.849244499999998
chr1_32405536_32405898,16.366345
chr1_32420307_32420572,25.832806
chr1_32421622_32422096,25.832806
chr1_32423598_32423720,25.832806
chr1_32701561_32701886,23.484491
chr1_33182280_33182513,10.553756
chr1_33220297_33220575,11.410699
chr1_33221272_33221671,11.410699
chr1_33225777_33226084,11.410699
chr1_33226574_33226719,11.410699
chr1_33227148_33227387,11.410699
chr1_33446816_33447482,7.354961
chr1_33457914_33458607,9.1641115
chr1_33463131_33463490,4.284088
chr1_33515825_33516245,5.5544575
chr1_33804359_33804743,6.5624
chr1_36183411_36183689,28.763849
chr1_36555347_36555633,11.068588
chr1_36616485_36616868,9.751153
chr1_36617554_36617914,9.751153
chr1_36626561_36626969,9.751153
chr1_36627717_36628369,9.751153
chr1_36814630_36815106,1.674335
chr1_36839449_36839891,23.563545
chr1_36840093_36840535,23.563545
chr1_36866636_36866899,13.846174
chr1_37932554_37932910,9.706519
chr1_37942874_37943354,15.058019
chr1_37944084_37944971,15.058019
chr1_3817648_3818071,32.136618
chr1_38465723_38465839,40.271784
chr1_38471999_38472226,40.271784
chr1_39633654_39634014,8.983535
chr1_39662647_39663006,9.189604
chr1_39857791_39857995,11.080633
chr1_39874208_39874673,12.3137855
chr1_40805764_40805964,4.43756
chr1_40841336_40841595,27.672299
chr1_40848967_40849502,27.672299
chr1_40851431_40851768,27.672299
chr1_40860574_40860824,2.869649
chr1_40866111_40866454,11.510102
chr1_41178788_41178979,18.111421
chr1_42356899_42357259,1.820144
chr1_43400932_43401203,9.830403
chr1_43402214_43402581,9.830403
chr1_43402778_43403133,9.830403
chr1_43405621_43405821,9.830403
chr1_43406108_43407009,9.830403
chr1_43407355_43407700,9.830403
chr1_43426742_43427095,9.830403
chr1_43427522_43427762,9.830403
chr1_43428386_43429108,9.830403
chr1_43429290_43429917,9.830403
chr1_43432863_43433109,9.830403
chr1_43471435_43471828,3.089384
chr1_43988888_43989038,10.37863
chr1_44299891_44300630,14.012231
chr1_44302297_44302456,14.012231
chr1_44692988_44693156,10.570926
chr1_44951424_44951733,8.358082
chr1_45195062_45195154,38.8722085
chr1_46268583_46268737,19.480109
chr1_46712372_46712767,13.742122
chr1_46986321_46986408,18.258665
chr1_47677583_47677805,10.450903499999999
chr1_47690580_47690745,31.184423
chr1_47800262_47800514,29.306629
chr1_51703075_51703494,13.843579
chr1_54696817_54697014,9.655026
chr1_54739679_54739787,2.220002
chr1_54744858_54745090,2.220002
chr1_54868582_54868776,16.159438
chr1_54873075_54873515,16.159438
chr1_54953784_54954325,9.485179
chr1_55678785_55679185,10.955738
chr1_56972242_56972492,3.04853
chr1_56976994_56977444,4.416337
chr1_59221049_59221462,9.613588
chr1_59280773_59281281,11.322232
chr1_59281873_59282217,17.334216
chr1_59347262_59347482,27.782581
chr1_59369049_59370138,11.964870333333332
chr1_6053603_6054107,9.297016
chr1_6054896_6055025,9.297016
chr1_61478973_61479215,9.527351
chr1_61522505_61523042,7.065522
chr1_61543611_61543877,9.745108
chr1_61549054_61549253,9.745108
chr1_61649786_61650305,10.874168
chr1_65363729_65364057,5.987213
chr1_65364183_65364439,5.987213
chr1_65383044_65383557,4.437773
chr1_65534177_65534450,20.233704
chr1_65534990_65535126,20.233704
chr1_65548895_65549334,7.545984
chr1_65731337_65731853,4.20066
chr1_65758796_65759173,19.397719
chr1_65888047_65888596,21.999267
chr1_66277656_66278058,4.9114805
chr1_6661008_6661639,41.939202
chr1_67223993_67224234,8.133658
chr1_68000341_68000585,3.733277
chr1_68166463_68166766,14.053323
chr1_68189225_68189635,6.872748
chr1_68215256_68215932,14.733156
chr1_70507902_70508588,17.135639
chr1_70877943_70877992,16.762543
chr1_7843556_7843653,11.234397
chr1_78469106_78469287,13.007044
chr1_8181009_8181247,20.289546
chr1_8257762_8258040,5.650896
chr1_8272041_8272390,10.105109
chr1_8450820_8451072,1.62553
chr1_84971050_84971209,24.776492
chr1_85038681_85038996,22.323556
chr1_85049005_85049203,8.964776
chr1_85744584_85744829,13.755428
chr1_87171187_87171726,13.713001
chr1_8720526_8720683,1.781607
chr1_87240012_87240427,4.807857
chr1_8724042_8724475,1.781607
chr1_87258759_87259068,9.698377
chr1_87799623_87799998,10.56023
chr1_87800631_87801610,10.56023
chr1_8933581_8933925,28.657865
chr1_89459818_89459853,15.992727
chr1_90032556_90032702,6.666565
chr1_90185639_90185820,1.888218
chr1_90189523_90189798,1.888218
chr1_90190139_90190909,6.5613075
chr1_90204490_90205244,2.792813
chr1_90372321_90372729,17.753353
chr1_90374317_90375036,17.753353
chr1_90376424_90376756,17.753353
chr1_92116335_92116643,3.301416
chr1_92196214_92196626,16.371078
chr1_92198149_92198440,16.371078
chr1_92202579_92202753,9.5440145
chr1_92269494_92269966,6.629665
chr1_92270160_92270686,6.629665
chr1_9293549_9293739,7.323205
chr1_93427945_93428408,1.897781
chr1_93914812_93914954,9.911122
chr1_94127789_94128026,8.821237
chr1_95645260_95645496,8.333677
chr1_956563_956812,7.272617
