name_E,Ctcf_E
chr1_201139670_201140154,13.973807
chr1_201431088_201431253,3.260698
chr1_201449602_201449822,7.8994089999999995
chr1_201500233_201500477,50.437129999999996
chr1_201515368_201515617,9.075916000000001
chr1_201520953_201521395,3.5380300000000005
chr1_201524172_201524339,3.5380300000000005
chr1_201540345_201540578,3.5380300000000005
chr1_202131734_202131905,5.617891999999999
chr1_202132024_202132258,7.8208255
chr1_202161674_202161898,43.702969
chr1_203258547_203259334,11.106174
chr1_203289937_203290406,4.092047
chr1_203296328_203297068,17.2808275
chr1_203297101_203297334,17.2808275
chr1_203619380_203619832,6.692080000000001
chr1_203643182_203643803,18.928906
chr1_203661733_203662076,10.284021
chr1_204332438_204332553,42.042334999999994
chr1_204386444_204387188,6.507570499999999
chr1_204387566_204387645,1.8197259999999997
chr1_204389721_204389989,1.8197259999999997
chr1_204641549_204641837,8.382363
chr1_204684045_204684323,6.663294
chr1_20514084_20514586,4.798655999999999
chr1_205253892_205254222,8.985173
chr1_205638319_205638508,8.9967085
chr1_205638734_205639222,4.49921
chr1_205645820_205646052,4.49921
chr1_206642854_206643037,4.861237
chr1_206725353_206725581,3.807062
chr1_206763465_206763687,23.229064
chr1_206832398_206832801,24.343857500000002
chr1_206859136_206859493,1.7072630000000002
chr1_206859748_206860259,1.7072630000000002
chr1_206897147_206897463,7.203024
chr1_206910483_206910789,7.203024
chr1_207080273_207080661,24.263987
chr1_207098778_207098999,10.8928695
chr1_207203424_207203586,3.000069
chr1_207509006_207509478,8.740778
chr1_207823430_207823599,13.545537
chr1_207997315_207997832,7.2488030000000006
chr1_207999163_207999611,4.9925180000000005
chr1_208028503_208028730,1.787304
chr1_208267767_208267971,33.796786
chr1_208412497_208412696,24.692970000000003
chr1_208418631_208418859,36.233933
chr1_209921200_209921357,68.095033
chr1_211688648_211688771,17.541578
chr1_211780151_211780642,4.417626
chr1_212311960_212312104,8.346273
chr1_212458080_212458253,18.785642000000003
chr1_212650622_212650921,53.724298
chr1_212659054_212659720,3.114721
chr1_212769584_212769966,26.139951
chr1_213090277_213090696,9.980922
chr1_213152730_213153023,3.174462
chr1_21558552_21558736,22.08884
chr1_2162325_2162996,5.0605
chr1_21660622_21661187,17.258318
chr1_2171824_2171946,2.194973
chr1_2172142_2172385,2.194973
chr1_219262446_219262621,9.768972
chr1_221916049_221916599,5.387626
chr1_22231370_22231630,1.640522
chr1_22232811_22232851,1.640522
chr1_22235836_22236001,1.640522
chr1_22260274_22260656,2.470955
chr1_222638782_222639204,67.23357299999999
chr1_22266159_22266438,5.733183
chr1_22345590_22345859,19.024655
chr1_22366226_22366841,11.8182045
chr1_223901276_223901546,7.295389
chr1_223903033_223903347,7.295389
chr1_224019430_224020596,3.5918505
chr1_224023477_224023773,2.403365
chr1_224032316_224032686,6.684161
chr1_224545542_224546006,3.117611
chr1_2246556_2246763,18.488409
chr1_22467332_22467678,3.5787899999999997
chr1_224690718_224691054,21.137017999999998
chr1_224691192_224691563,21.137017999999998
chr1_225613143_225613456,1.8532540000000002
chr1_22611972_22612241,6.146147
chr1_226187685_226188168,4.362351
chr1_226189681_226190319,4.423363
chr1_226190534_226190731,4.423363
chr1_226388791_226388905,18.904544
chr1_228073191_228073261,2.137366
chr1_228098321_228098415,2.137366
chr1_228273480_228273740,3.3947675
chr1_228338299_228338457,3.031373
chr1_228640073_228640088,6.133158
chr1_228651177_228651630,13.561225499999999
chr1_228688608_228688902,47.023140999999995
chr1_229692979_229693368,24.052665
chr1_230249347_230250007,4.321968
chr1_231229348_231229373,9.453358999999999
chr1_231347338_231347496,29.501613
chr1_231860737_231860947,39.739155
chr1_233750790_233751092,4.615683
chr1_234680207_234680593,1.559675
chr1_234686100_234686288,1.559675
chr1_234728712_234729023,3.180469
chr1_234736336_234736615,3.180469
chr1_234737347_234737653,3.180469
chr1_234738546_234738834,3.180469
chr1_234746093_234747674,3.7219759999999997
chr1_234748100_234748931,3.8159675
chr1_234749342_234749645,3.180469
chr1_234757412_234757805,3.180469
chr1_234812067_234812214,1.8988099999999999
chr1_234857710_234858181,2.892856
chr1_234858843_234859287,2.892856
chr1_234907393_234907835,3.311263
chr1_234908151_234908764,3.311263
chr1_234910767_234910877,3.311263
chr1_234911340_234911676,3.311263
chr1_234914073_234914641,5.651616499999999
chr1_234918221_234918587,3.311263
chr1_234976660_234976804,1.616495
chr1_234977482_234978011,1.616495
chr1_234978594_234979177,6.15517
chr1_234980393_234980645,1.616495
chr1_234981045_234981471,1.616495
chr1_234984948_234985284,6.108253
chr1_234985592_234985878,1.616495
chr1_234987212_234987644,4.5193745
chr1_234989990_234990213,1.616495
chr1_235010375_235010572,1.862653
chr1_235012060_235012373,4.6741725
chr1_235017165_235017382,1.862653
chr1_235090546_235090894,1.7303110000000002
chr1_235091073_235091332,1.7303110000000002
chr1_235091427_235091813,1.7303110000000002
chr1_235094853_235095190,1.7303110000000002
chr1_235096560_235096855,1.7303110000000002
chr1_235097868_235098070,1.7303110000000002
chr1_235104770_235105153,1.7303110000000002
chr1_235106929_235107153,1.7303110000000002
chr1_235108272_235108467,1.7303110000000002
chr1_235108971_235109355,1.7303110000000002
chr1_235110834_235111403,1.7303110000000002
chr1_235112749_235113173,1.7303110000000002
chr1_235114050_235115068,1.7303110000000002
chr1_235120162_235120433,1.7303110000000002
chr1_235122652_235122939,1.7303110000000002
chr1_235246558_235246857,58.38839599999999
chr1_235267591_235267744,49.926309
chr1_236109486_236110063,9.952567
chr1_236135691_236135959,35.435964
chr1_236698906_236699167,1.582646
chr1_23882500_23882866,7.801989
chr1_23961555_23961694,21.598959
chr1_244462616_244463099,65.85472800000001
chr1_244466323_244466598,3.242187
chr1_244467525_244467677,3.242187
chr1_244505125_244505457,4.115268
chr1_24476382_24476609,39.618283
chr1_245082176_245082355,2.876621
chr1_246147829_246148201,1.754621
chr1_246316735_246316955,1.9105880000000002
chr1_246730569_246731007,4.462624
chr1_246772310_246772610,6.2887379999999995
chr1_246862505_246862699,51.930386
chr1_247093396_247093478,3.972
chr1_247553531_247554143,40.043078
chr1_2478276_2478817,11.432335000000002
chr1_2509702_2510198,5.005914000000001
chr1_25344029_25344296,13.977348999999998
chr1_25353190_25353411,10.749802
chr1_25360165_25361177,4.05475
chr1_25559638_25560067,7.229039
chr1_25566195_25566411,33.501538000000004
chr1_25566618_25566670,33.501538000000004
chr1_2574343_2574764,7.275813
chr1_25942744_25943208,12.87539
chr1_26022319_26022793,8.512678
chr1_26081315_26081453,10.883802000000001
chr1_26201699_26201757,7.399450999999999
chr1_26613887_26614371,18.241229
chr1_26615016_26615421,18.241229
chr1_26615527_26615997,18.241229
chr1_26827232_26827869,16.355567999999998
chr1_26946837_26947249,12.181997
chr1_26947342_26948198,12.181997
chr1_27024638_27025138,2.8201560000000003
chr1_27112764_27112917,19.074912
chr1_27191386_27191927,5.799328
chr1_27321452_27321840,3.154919
chr1_27353661_27353962,4.430556
chr1_27400779_27401092,12.650819
chr1_27462835_27462988,14.799545000000002
chr1_27626897_27627231,59.725671999999996
chr1_27848725_27849287,11.1256465
chr1_27854575_27854919,3.4405989999999997
chr1_27869425_27869556,4.248636
chr1_27890194_27890387,3.742846
chr1_27924204_27924421,5.31945
chr1_27935491_27936061,24.846629999999998
chr1_27982664_27982914,8.410127
chr1_27985480_27985709,6.477
chr1_27985869_27985982,6.477
chr1_27986111_27986384,6.477
chr1_28269913_28270209,2.242114
chr1_28439074_28439949,34.292561
chr1_28576012_28576248,20.736371
chr1_29203132_29203155,6.756524000000001
chr1_29214759_29214998,6.756524000000001
chr1_29224369_29224479,6.756524000000001
chr1_29451057_29451462,17.219098000000002
chr1_31216468_31217229,4.958108
chr1_31218107_31218539,4.958108
chr1_31223594_31223943,5.1728629999999995
chr1_31227443_31228328,5.1728629999999995
chr1_31232736_31232923,5.1728629999999995
chr1_31233848_31234393,5.376797
chr1_31235457_31235817,5.376797
chr1_31238135_31238354,5.1728629999999995
chr1_31238817_31239233,6.1906535
chr1_31241795_31242280,10.8159445
chr1_31251287_31251533,13.1660115
chr1_31401933_31402089,29.113006
chr1_32015159_32015590,55.356425
chr1_32108020_32108204,3.336817
chr1_32166698_32166999,4.53374
chr1_32180603_32180986,21.906942500000003
chr1_32354934_32355150,4.349229
chr1_3237165_3237518,30.479798
chr1_32405536_32405898,20.711201
chr1_32421622_32422096,19.939335999999997
chr1_33077721_33078012,11.632285000000001
chr1_33182280_33182513,4.079934
chr1_33220297_33220575,8.261363000000001
chr1_33221272_33221671,4.078188
chr1_33226574_33226719,4.827083
chr1_33457914_33458607,2.2759400000000003
chr1_33458800_33459074,2.2759400000000003
chr1_33463131_33463490,2.2759400000000003
chr1_33463690_33463885,2.2759400000000003
chr1_33515825_33516245,13.981895000000002
chr1_33564918_33565286,10.414875
chr1_33829513_33829825,3.527975
chr1_36183411_36183689,4.592524
chr1_36555347_36555633,18.287685999999997
chr1_36626561_36626969,10.6465
chr1_36627717_36628369,10.6465
chr1_36839449_36839891,3.312075
chr1_36840093_36840535,3.312075
chr1_36866636_36866899,4.087502
chr1_36940419_36940497,1.6885310000000002
chr1_36952484_36952865,1.6885310000000002
chr1_37169397_37169618,56.053665
chr1_37942874_37943354,11.488457
chr1_37944084_37944971,5.893664
chr1_3817648_3818071,5.2409
chr1_39357087_39357474,20.008484
chr1_39598673_39599090,10.004242
chr1_39857791_39857995,3.582704
chr1_40283075_40283206,26.728408
chr1_40561233_40561752,1.892996
chr1_40805764_40805964,40.453497999999996
chr1_40848967_40849502,5.0990459999999995
chr1_41116840_41117088,11.308342
chr1_41961925_41962146,18.236419
chr1_41981831_41982007,26.634452000000003
chr1_42356899_42357259,9.872434
chr1_43400932_43401203,3.028577
chr1_43402214_43402581,3.028577
chr1_43402778_43403133,3.028577
chr1_43405621_43405821,3.028577
chr1_43406108_43407009,3.028577
chr1_43407355_43407700,3.028577
chr1_43426742_43427095,3.028577
chr1_43427522_43427762,3.028577
chr1_43428386_43429108,3.028577
chr1_43429290_43429917,3.028577
chr1_43432863_43433109,3.028577
chr1_44419838_44419961,6.544884
chr1_44703858_44704161,43.841741999999996
chr1_44951424_44951733,2.999381
chr1_45057924_45058133,4.031477
chr1_45083225_45083530,4.031477
chr1_45085192_45085548,4.031477
chr1_45195062_45195154,47.266796
chr1_46689426_46689696,73.341026
chr1_46712372_46712767,7.395863
chr1_46999025_46999241,15.802954999999999
chr1_47677583_47677805,1.8813400000000002
chr1_47700901_47701346,1.963593
chr1_47800262_47800514,13.482609
chr1_49038282_49038602,23.29872
chr1_53101245_53101408,4.661748
chr1_53875866_53875973,4.375629
chr1_54586706_54586840,2.589134
chr1_54739679_54739787,11.713191
chr1_54873075_54873515,3.40599
chr1_54953784_54954325,8.806476
chr1_55411305_55411465,27.131320000000002
chr1_55445592_55445683,1.675069
chr1_57042744_57043185,4.8431245
chr1_57043287_57044160,1.5914139999999999
chr1_57297629_57297838,32.238991
chr1_57482949_57483134,17.35213
chr1_59281873_59282217,9.348942999999998
chr1_59347262_59347482,1.803348
chr1_59756067_59756566,21.201306
chr1_6053603_6054107,4.317660500000001
chr1_6054896_6055025,2.130375
chr1_61918819_61919182,30.855656
chr1_65888047_65888596,12.850437
chr1_6661008_6661639,5.66175
chr1_68166463_68166766,19.934148
chr1_76080205_76080672,14.761639
chr1_76080988_76081082,14.761639
chr1_7728673_7728970,19.506145
chr1_84891288_84891509,1.784114
chr1_85225280_85225579,9.699069
chr1_85248638_85248992,40.434016
chr1_858256_858648,6.2932835
chr1_86078461_86078819,17.889534
chr1_87171187_87171726,21.799474
chr1_87617997_87618150,16.850908
chr1_87799623_87799998,3.8086830000000003
chr1_87800631_87801610,3.8086830000000003
chr1_8933581_8933925,4.3637120000000005
chr1_89459818_89459853,1.641477
chr1_89466934_89467175,1.641477
chr1_9127395_9127559,9.317297
chr1_92269494_92269966,3.785167
chr1_92270160_92270686,8.320369666666666
chr1_93914812_93914954,7.125249
chr1_94089710_94089715,2.266556
chr1_94093325_94093611,2.266556
chr1_95186895_95187156,10.363764999999999
