name_E,Ctcf_E
chr1_55445592_55445683,1.942972
chr1_55840427_55840729,35.343523
chr1_55909250_55909597,12.119316
chr1_57042744_57043185,18.154106
chr1_57043287_57044160,18.154106
chr1_57297629_57297838,59.260309
chr1_58898385_58898660,10.365166
chr1_59228706_59229186,4.026154
chr1_59281873_59282217,15.856477
chr1_59369049_59370138,1.679475
chr1_59537846_59538168,10.182085
chr1_59756067_59756566,23.790523
chr1_59758328_59758666,16.434243
chr1_61549054_61549253,6.232547
chr1_61918819_61919182,46.420753
chr1_65731337_65731853,9.367519
chr1_65888047_65888596,15.87715
chr1_6661008_6661639,5.20071
chr1_66910997_66911424,14.933725
chr1_68000341_68000585,4.942782
chr1_68166463_68166766,15.572601
chr1_68640572_68640736,3.960744
chr1_68849988_68850367,21.238465
chr1_72749220_72749791,5.632904
chr1_72750417_72750888,9.679769
chr1_76080205_76080672,23.036671
chr1_76080988_76081082,23.036671
chr1_7728673_7728970,23.948425
chr1_79154444_79154658,10.940599
chr1_82268420_82269588,24.956092
chr1_8272041_8272390,16.355985
chr1_8487656_8487917,2.281806
chr1_8488165_8488317,2.281806
chr1_84891288_84891509,2.609764
chr1_85248638_85248992,53.0723
chr1_85737728_85738105,3.123036
chr1_85744584_85744829,3.123036
chr1_85779776_85780132,4.398815
chr1_85794698_85795078,4.398815
chr1_85795855_85796291,6.936667333333332
chr1_85796595_85797055,5.04776
chr1_85968002_85968172,29.038981
chr1_85991291_85991622,1.747298
chr1_86078461_86078819,28.38642
chr1_87617997_87618150,30.560699
chr1_87799623_87799998,10.908319
chr1_87800631_87801610,13.258475
chr1_91183313_91183764,5.440795
chr1_91185058_91185169,5.440795
chr1_91190991_91191184,5.440795
chr1_9127395_9127559,16.588314
chr1_93427945_93428408,2.139636
chr1_93914812_93914954,6.570181
chr1_9399032_9399161,5.369389
chr1_94089710_94089715,2.606321
chr1_94093325_94093611,2.606321
chr1_94244939_94245309,12.951572
chr1_94527681_94527931,30.6107245
chr1_94532879_94533090,6.217537
chr1_94535371_94535770,6.217537
chr1_94557832_94558157,2.013554
chr1_94712395_94712617,3.911515
chr1_94788386_94788592,13.313011
chr1_95155573_95156005,2.17488
chr1_95258204_95258621,18.641828
chr1_98518546_98518920,8.99151
