name_E,H3k27ac_E
chr1_151871280_151871437,10.924895
chr1_151877533_151877895,15.04327
chr1_151916920_151917624,11.602346
chr1_151918898_151919222,11.602346
chr1_151945068_151945221,11.64673
chr1_151960875_151961433,19.655739
chr1_151961675_151962369,19.655739
chr1_151968368_151968560,19.655739
chr1_152006910_152007460,15.098817
chr1_152007615_152008057,15.098817
chr1_152022022_152022514,7.989762
chr1_15335392_15335732,16.121422
chr1_153504746_153504953,27.274552
chr1_153541018_153541368,47.15583
chr1_153583449_153583810,49.801545
chr1_153670755_153671012,25.988613
chr1_153762591_153763309,10.916357
chr1_153936554_153936861,14.113054
chr1_154154606_154155027,16.5211845
chr1_15416988_15417263,2.947485
chr1_154299137_154299452,8.740979
chr1_154391539_154392211,10.3898605
chr1_154392646_154393050,10.3898605
chr1_154397743_154397997,3.244601
chr1_154404273_154404562,5.675548999999999
chr1_154405181_154405498,3.244601
chr1_154468503_154468634,11.510406
chr1_154579303_154579782,13.74927
chr1_154582047_154582244,13.74927
chr1_154910155_154910399,38.107584
chr1_154972628_154972915,8.176968
chr1_154973036_154973200,8.176968
chr1_154973335_154973935,8.176968
chr1_154977099_154977253,8.176968
chr1_154978035_154978657,8.176968
chr1_155098409_155098801,21.28133
chr1_15519488_15519688,4.26313
chr1_155830201_155830522,17.131091
chr1_15585949_15586132,19.322553
chr1_15587144_15587415,19.322553
chr1_155944562_155945214,7.505957
chr1_155945743_155946196,7.505957
chr1_155946363_155946660,7.505957
chr1_156066868_156067143,26.299448
chr1_156073142_156073699,40.774905
chr1_156073854_156074351,40.774905
chr1_156074715_156075305,40.774905
chr1_156089405_156089622,34.240783
chr1_156095033_156095181,34.240783
chr1_156118146_156118395,11.973662
chr1_156251648_156251762,11.385942
chr1_156426931_156427503,18.412033
chr1_156468556_156468776,51.242893
chr1_156472693_156472952,51.242893
chr1_156473111_156473378,51.242893
chr1_156474686_156475018,51.242893
chr1_156541089_156541488,10.468529
chr1_156629760_156630406,19.091981
chr1_156634807_156635020,19.091981
chr1_15664307_15664455,34.6021
chr1_156645551_156645913,7.357904
chr1_15664580_15664866,34.6021
chr1_15666999_15667145,9.672853
chr1_156718467_156719136,30.761242
chr1_156719450_156719815,30.761242
chr1_156864713_156865066,27.976829
chr1_157076072_157076782,7.998327
chr1_157106691_157107326,19.460473
chr1_157124774_157125221,6.642378
chr1_15738146_15738632,9.115482
chr1_15738661_15738986,9.115482
chr1_15742467_15743324,9.115482
chr1_157938818_157938961,9.122365
chr1_157964633_157965029,6.061308
chr1_157980631_157980890,26.894145
chr1_157989414_157989935,29.498994
chr1_158970513_158970716,17.826349
chr1_158982200_158982857,14.66906
chr1_15946733_15946892,11.399081
chr1_159851477_159851987,12.298053
chr1_159859603_159860031,15.065605
chr1_159880076_159880706,26.635825
chr1_159892447_159892988,41.367001
chr1_16030221_16030623,9.934826
chr1_16087189_16087372,17.161394
chr1_160982920_160983992,44.83024
chr1_160989381_160990254,15.500215
chr1_161155098_161155533,10.807816500000001
chr1_161155908_161155971,10.255304
chr1_161170260_161170636,50.307632
chr1_161170933_161171185,50.307632
chr1_161177017_161177202,11.641091
chr1_16125579_16125747,32.445899
chr1_161352257_161352597,10.696387
chr1_161359666_161360218,34.406053
chr1_161469487_161469783,11.085555
chr1_161500608_161500899,5.385061
chr1_161582212_161582506,5.726934
chr1_16176617_16176801,21.016061
chr1_16212759_16213091,12.294676
chr1_162458137_162458480,2.985551
chr1_162508612_162508929,17.365819
chr1_162511455_162511984,17.365819
chr1_162599583_162599804,14.599555
chr1_162603017_162603226,14.599555
chr1_162659800_162660152,12.646427
chr1_16276028_16276482,22.28951
chr1_16277350_16278224,22.28951
chr1_162827762_162827953,31.911826
chr1_16291784_16292062,5.060541
chr1_16292565_16293101,5.060541
chr1_162954567_162954830,17.441206
chr1_163005587_163006022,5.970372
chr1_163006587_163006657,5.970372
chr1_163844797_163845064,9.639375
chr1_16478939_16479163,29.421194
chr1_16479299_16479465,29.421194
chr1_16499761_16499895,18.272264
chr1_16502532_16502678,18.272264
chr1_16508402_16508642,32.596896
chr1_165797615_165798367,28.645321
chr1_165823413_165823808,9.959032
chr1_165868061_165868423,50.555752
chr1_16677236_16677843,15.154136
chr1_167683554_167683813,12.024674
chr1_167766380_167766616,7.192634
chr1_168050664_168051125,10.200463
chr1_168149052_168149361,13.225756
chr1_16826315_16826438,12.424537
chr1_170669976_170670263,7.094314
chr1_170677232_170677374,8.7918895
chr1_1714020_1714715,7.10977
chr1_171407653_171408026,9.119693
chr1_171712214_171712716,13.129074
chr1_172150675_172151005,8.618132
chr1_172291507_172291926,26.457368
chr1_17231253_17231704,59.330939
chr1_172327070_172327187,25.795995
chr1_172327558_172328156,25.795995
chr1_172715484_172715760,17.911
chr1_172828423_172828792,28.374093
chr1_172852442_172852809,10.799139
chr1_172863432_172863838,26.032469
chr1_172878579_172879356,26.032469
chr1_172882769_172883147,26.032469
chr1_172887147_172887473,26.032469
chr1_172888696_172888994,26.032469
chr1_172900674_172900969,21.357261
chr1_172903010_172903534,21.357261
chr1_172917653_172917863,29.417861
chr1_172938789_172938985,5.830928
chr1_172959872_172960111,4.837618
chr1_173081389_173081497,6.728461
chr1_173091914_173092434,9.577692
chr1_173092552_173092771,9.577692
chr1_173164805_173165199,21.911331
chr1_173398914_173399297,12.257699
chr1_173447359_173447668,10.262814
chr1_17454855_17455288,13.935164
chr1_174937322_174937525,8.338635
chr1_175160901_175161109,7.928174
chr1_175568488_175568642,20.525883
chr1_17578205_17578469,9.907735
chr1_176174471_176174980,13.068673
chr1_177896186_177896486,22.980184
chr1_178157578_178157966,4.281583
chr1_178207948_178208160,10.518192
chr1_178231351_178231525,7.409377
chr1_179110934_179111289,24.513957
chr1_179160106_179160405,8.690764
chr1_180120187_180120425,18.319667
chr1_181056649_181057124,9.626443
chr1_181060502_181060611,9.626443
chr1_181068595_181069000,11.046915
chr1_181074349_181074924,11.145548
chr1_181075648_181075933,11.145548
chr1_181104473_181105818,13.209674
chr1_181110732_181111003,8.130804
chr1_181122099_181122260,4.665881
chr1_1814762_1815124,9.9915305
chr1_182998797_182999044,9.172197
chr1_183129116_183129507,3.292725
chr1_183132366_183132749,3.292725
chr1_183133608_183133779,3.292725
chr1_183149947_183150219,13.869683
chr1_183161027_183161375,3.292725
chr1_183239968_183240242,12.148189
chr1_183241451_183241867,9.5434125
chr1_183248987_183249454,10.320897
chr1_183577563_183577895,5.191206
chr1_183578502_183578873,5.191206
chr1_183776671_183777014,17.540887
chr1_183811794_183811833,11.760778
chr1_183846576_183846867,29.347318
chr1_1840449_1840835,9.08579
chr1_184265554_184265938,8.256334
chr1_184724887_184725142,14.185876
chr1_185127324_185127657,15.612726
chr1_185344563_185345243,35.723205
chr1_185346055_185346679,35.723205
chr1_185536131_185536449,13.090594
chr1_186585602_186586032,1.713751
chr1_186587444_186588060,1.713751
chr1_186590040_186590634,1.713751
chr1_186625019_186625399,10.661937
chr1_186943840_186944382,26.55994
chr1_186947742_186948198,26.55994
chr1_187996792_187997117,17.894631
chr1_192458942_192459176,7.668568
chr1_192481549_192481949,3.925216
chr1_192487767_192488105,5.146424
chr1_19248887_19249092,30.804965
chr1_192490879_192491144,6.552116
chr1_192500254_192500504,9.868819
chr1_192505450_192505712,5.146424
chr1_192514282_192514417,9.559512999999999
chr1_192519890_192520690,4.20052
chr1_192521878_192522349,5.146424
chr1_192524105_192524371,5.146424
chr1_19253034_19253391,30.804965
chr1_19274997_19275345,19.429336
chr1_19276270_19276542,19.429336
chr1_19277155_19277462,19.429336
chr1_192776947_192777226,33.211627
chr1_19278388_19278892,19.429336
chr1_19280139_19280583,19.429336
chr1_192921207_192921501,10.307939
chr1_19336477_19336714,22.286785
chr1_193583968_193584211,10.583192
chr1_19762527_19762798,9.1240945
chr1_19778785_19779174,7.3274345
chr1_19794978_19795283,7.639917
chr1_19803336_19803680,17.317706
chr1_19803913_19804113,17.317706
chr1_19804974_19805167,17.317706
chr1_198090244_198090551,8.203972
chr1_198092315_198092633,9.94726
chr1_198124316_198124670,16.857053
chr1_198128112_198128944,16.857053
chr1_198136529_198137056,8.905166
chr1_19832322_19832519,10.526686
chr1_198650930_198651643,4.222108
chr1_198850238_198850638,12.393159
chr1_198887897_198888318,5.2167665
chr1_198889384_198889935,2.679522
chr1_198893258_198893473,2.679522
chr1_198898987_198899513,29.991568
chr1_198901469_198901869,29.991568
chr1_198903935_198904934,29.991568
chr1_199711776_199712042,11.680994
chr1_199826452_199826640,9.313784
chr1_199828633_199828987,9.313784
chr1_200122559_200122752,5.641024
chr1_200321353_200321596,4.375063
chr1_20091332_20091506,13.887406
chr1_201431088_201431253,5.372949
chr1_201463619_201463933,12.382137
chr1_201472589_201472996,30.207806
chr1_201515368_201515617,4.638107
chr1_201520953_201521395,8.283373
chr1_201524172_201524339,8.283373
chr1_201540345_201540578,5.00139
chr1_201572031_201572237,9.345318
chr1_201605860_201605966,7.533149
chr1_201619383_201619798,6.530784
chr1_201682596_201682901,27.381306
chr1_201684946_201685300,27.381306
chr1_201739210_201739573,6.912765
chr1_201742755_201743343,14.030289
chr1_201743848_201744120,14.030289
chr1_202937248_202937378,4.46108
chr1_203289937_203290406,7.985009
chr1_203296328_203297068,11.360329
chr1_203481982_203482534,10.295225
chr1_203489584_203489741,5.8340404999999995
chr1_203491011_203491485,3.973461
chr1_203576404_203576703,15.970422
chr1_203598711_203598999,10.633761
chr1_203599092_203599518,10.633761
chr1_203622445_203622560,6.657739
chr1_203643182_203643803,23.376061
chr1_203661733_203662076,11.984007
chr1_204058173_204058362,4.032011
chr1_204071387_204071653,17.80177
chr1_204073791_204074252,17.80177
chr1_204330284_204330553,7.727256
chr1_204332438_204332553,9.131767499999999
chr1_20437370_20437554,11.138143
chr1_204386444_204387188,16.64418
chr1_204387566_204387645,16.64418
chr1_204430759_204431008,19.859607500000003
chr1_204432329_204432499,7.425932
chr1_204434923_204435081,7.425932
chr1_204486309_204486424,32.839414
chr1_205144631_205144860,15.258015
chr1_205253892_205254222,10.103602
chr1_205254805_205255191,10.103602
chr1_205257253_205257766,8.114521
chr1_205262860_205263030,17.566463
chr1_205265235_205265548,17.566463
chr1_205267691_205267999,9.559074
chr1_205283024_205283394,5.265943
chr1_206642854_206643037,11.87738
chr1_206748515_206748888,13.653402
chr1_206748926_206749451,13.653402
chr1_206859136_206859493,12.713856
chr1_206859748_206860259,12.713856
chr1_207414217_207414394,6.812695
chr1_207997315_207997832,15.91235
chr1_207999163_207999611,15.91235
chr1_208021631_208021781,14.623434
chr1_208028503_208028730,6.240062
chr1_208115711_208115874,14.844297
chr1_208267767_208267971,7.4831075
chr1_208339104_208339123,4.331259
chr1_208377298_208378003,32.204885
chr1_208412497_208412696,32.204885
chr1_208418631_208418859,32.204885
chr1_209822403_209823008,14.03944
chr1_209830400_209831026,12.529882
chr1_209831470_209831550,12.529882
chr1_209942657_209943400,21.669529
chr1_209978699_209978810,10.1736
chr1_210056461_210057439,14.992337
chr1_210058060_210058292,14.992337
chr1_211500826_211501119,4.366696
chr1_211590216_211590571,4.477183
chr1_211688648_211688771,6.945154
chr1_211753366_211753524,11.728076
chr1_212261904_212262125,6.313792
chr1_212458080_212458253,9.035091
chr1_212658172_212658571,6.788364
chr1_212659054_212659720,9.075868499999999
chr1_212769584_212769966,42.584079
chr1_212808477_212808830,30.442287
chr1_212808992_212809268,30.442287
chr1_212809966_212810356,30.442287
chr1_212840606_212841015,18.983943
chr1_212841280_212841455,18.983943
chr1_21348947_21349299,23.952457
chr1_21349725_21349786,23.952457
chr1_2140151_2140337,8.994553
chr1_214162828_214163073,7.996225
chr1_214601098_214601566,23.544929
chr1_214612784_214613126,8.300377
chr1_214614555_214614760,11.584597
chr1_214619335_214619608,16.415467
chr1_214648804_214649025,10.507108
chr1_21475659_21476054,10.944861
chr1_215741534_215741966,13.146514
chr1_21588176_21588724,21.976453
chr1_21588829_21589430,21.976453
chr1_2162325_2162996,14.030707
chr1_21643831_21644195,2.88502
chr1_21649091_21649481,20.059505
chr1_21650806_21651685,20.059505
chr1_21660622_21661187,12.373137
chr1_21663991_21664182,12.373137
chr1_21664400_21664833,12.373137
chr1_21664947_21665143,12.373137
chr1_216774004_216774285,8.617903
chr1_2171824_2171946,4.681715
chr1_2172142_2172385,4.681715
chr1_2177615_2177829,11.081985
chr1_218523725_218524123,13.019715
chr1_218550674_218551089,17.991623
chr1_218633382_218633612,25.812996
chr1_218636802_218637167,6.537643
chr1_218647012_218647232,9.563905
chr1_218662454_218662669,6.051813
chr1_218758903_218759111,14.913612
chr1_218847947_218848245,9.568844
chr1_219497639_219497836,19.347585
chr1_219498496_219498646,19.347585
chr1_221049992_221050390,10.233503
chr1_221050798_221050949,10.233503
chr1_221209079_221209530,14.164703
chr1_221271745_221272272,6.862697
chr1_221273966_221274169,6.460293
chr1_221567491_221567844,10.886652
chr1_221612801_221613016,27.170139
chr1_221614030_221614267,27.170139
chr1_22184381_22184621,4.952472
chr1_221913881_221914483,16.630026
chr1_221916049_221916599,16.630026
chr1_221982394_221982755,4.613977
chr1_221983045_221983456,4.613977
chr1_222000173_222000483,21.809519
chr1_222002644_222003471,22.386748
chr1_2221868_2222548,17.999736
chr1_22231370_22231630,25.548083
chr1_22232811_22232851,25.548083
chr1_22235836_22236001,25.548083
chr1_22260274_22260656,25.548083
chr1_222638782_222639204,12.765085
chr1_22266159_22266438,25.548083
chr1_22275479_22275551,25.548083
chr1_222987149_222987502,14.696929
chr1_2230678_2230895,12.347356
chr1_2231691_2232185,12.347356
chr1_2232428_2232896,12.347356
chr1_22345590_22345859,5.429042
chr1_22366226_22366841,10.394898999999999
chr1_223892678_223892997,10.158407
chr1_223901276_223901546,10.158407
chr1_223903033_223903347,10.158407
chr1_223904365_223904567,10.158407
chr1_223914239_223914747,10.158407
chr1_223964690_223965055,10.158407
chr1_224014874_224015267,3.78575
chr1_224019430_224020596,3.78575
chr1_224023477_224023773,3.78575
chr1_224032316_224032686,24.717449
chr1_224240602_224240763,12.020847
chr1_224545542_224546006,7.459117
chr1_224635065_224635439,2.889592
chr1_224685994_224686507,26.893899
chr1_224690718_224691054,11.620349
chr1_224691192_224691563,11.620349
chr1_224730441_224730985,39.335932
chr1_224732016_224732357,39.335932
chr1_224733345_224733601,39.335932
chr1_224811590_224812043,4.2287035
chr1_2253622_2253773,4.590208
chr1_2254081_2254230,4.590208
chr1_225642606_225642805,4.094112
chr1_225654906_225655584,10.756574
chr1_225845408_225845613,18.473026
chr1_225881856_225882162,11.250357
chr1_225934674_225934968,4.464472499999999
chr1_226187685_226188168,23.024012
chr1_226189681_226190319,23.024012
chr1_226190534_226190731,23.024012
chr1_226297611_226298113,10.777275
chr1_226839418_226839818,4.630341
chr1_226841173_226841776,4.630341
chr1_226841860_226842030,4.630341
chr1_226842095_226842563,4.630341
chr1_226842752_226843521,4.630341
chr1_226848307_226848509,9.805315499999999
chr1_226849753_226849884,9.805315499999999
chr1_226852222_226852636,9.805315499999999
chr1_226867580_226868182,7.869169
chr1_226878935_226879345,7.264898
chr1_226884834_226885233,5.638722
chr1_226890865_226891416,18.122794
chr1_226911425_226911742,3.054159
chr1_226927547_226927740,12.450602
chr1_227002760_227003096,26.290502
chr1_227009018_227009221,16.192017
chr1_227751865_227752213,39.192967
chr1_228273480_228273740,22.16042
chr1_228338299_228338457,5.3431
chr1_228350789_228351109,15.588808
chr1_228973832_228974198,12.58505
chr1_229074291_229074557,11.220509
chr1_230220475_230220731,18.217378
chr1_230240540_230240902,17.170295
chr1_230241590_230241986,17.170295
chr1_230249347_230250007,8.8004
chr1_23076914_23077145,9.06587
chr1_231113054_231113423,9.814949
chr1_231629288_231629504,8.070893
chr1_231665787_231666093,31.04507
chr1_231944869_231945038,4.421519
chr1_232106545_232106680,12.473048
chr1_232107055_232107371,12.473048
chr1_232714427_232714703,6.610475
chr1_232725638_232725888,11.255141
chr1_233249275_233249581,23.774439
chr1_233250723_233251216,23.774439
chr1_23426690_23427100,17.162172
chr1_23429944_23430077,17.162172
chr1_234450953_234451201,3.096167
chr1_234658291_234658851,12.116043
chr1_234659231_234659760,12.116043
chr1_234680207_234680593,10.412384
chr1_234686100_234686288,10.853171
chr1_234736336_234736615,40.365523
chr1_234737347_234737653,40.365523
chr1_234738546_234738834,40.365523
chr1_234746093_234747674,40.365523
chr1_234748100_234748931,40.365523
chr1_234749342_234749645,40.365523
chr1_234767593_234767925,15.667008
chr1_234792654_234793437,15.119606
chr1_234793934_234794239,15.119606
chr1_234812067_234812214,4.19157
chr1_234857710_234858181,44.798751
chr1_234858843_234859287,44.798751
chr1_234881537_234881788,18.139441
chr1_234907393_234907835,19.593297
chr1_234908151_234908764,19.593297
chr1_234978594_234979177,9.43836
chr1_234980393_234980645,9.43836
chr1_234981045_234981471,9.43836
chr1_234987212_234987644,7.697935
chr1_235068890_235069050,8.505646
chr1_235069269_235069652,9.3181215
chr1_235070340_235070651,8.505646
chr1_235096560_235096855,18.360675
chr1_235097868_235098070,18.360675
chr1_235104770_235105153,4.320112
chr1_235106929_235107153,4.320112
chr1_235108971_235109355,63.091685
chr1_235110834_235111403,63.091685
chr1_235112749_235113173,63.091685
chr1_235114050_235115068,63.091685
chr1_235120162_235120433,63.091685
chr1_235122652_235122939,63.091685
chr1_235133014_235133422,51.243974
chr1_235134086_235134438,51.243974
chr1_235146978_235147112,16.313038
chr1_235183936_235184197,23.988
chr1_23523350_23523682,20.398819
chr1_235242252_235242564,3.197669
chr1_235243001_235243596,3.197669
chr1_235246558_235246857,21.328008
chr1_235668656_235669018,21.795681
chr1_236030835_236031025,11.880539
chr1_236080566_236081247,11.924597
chr1_236082498_236082788,11.924597
chr1_236083263_236083651,11.924597
chr1_236135691_236135959,10.947099
chr1_236150188_236150690,24.096168
chr1_236162583_236163199,22.673947
chr1_23721090_23721462,4.915886
chr1_23882500_23882866,75.797385
chr1_23888678_23889201,75.797385
chr1_23903714_23904323,11.440519
chr1_23961555_23961694,19.319834
chr1_241638824_241639283,11.319968
chr1_241771916_241772216,11.467502
chr1_241775803_241776227,20.996072
chr1_243428005_243428394,15.935079000000002
chr1_243431437_243431793,15.935079000000002
chr1_243447752_243447803,35.533796
chr1_243451071_243451374,35.533796
chr1_243487001_243487352,4.665286
chr1_24349340_24349488,3.564638
chr1_243637125_243637295,4.739725
chr1_244011895_244012034,13.926603
chr1_244215508_244215901,22.040189
chr1_244462616_244463099,10.962845
chr1_244466323_244466598,7.1307235
chr1_244467525_244467677,3.595563
chr1_244482749_244483387,9.98977
chr1_244486299_244486688,20.960535
chr1_244505125_244505457,11.922217
chr1_244512430_244512879,16.291495
chr1_244517098_244517541,17.968918
chr1_244518180_244518394,17.968918
chr1_244763140_244763529,16.500749
chr1_245255337_245255432,42.816546
chr1_246038342_246038749,9.385558
chr1_246730569_246731007,22.953957
chr1_246732690_246733040,22.953957
chr1_246743297_246743408,10.908829
chr1_246751015_246751281,13.056774
chr1_246760708_246760962,4.307147
chr1_246772310_246772610,26.725832
chr1_246862505_246862699,10.884641
chr1_247093396_247093478,9.512489
chr1_247123303_247123617,8.674612
chr1_247125260_247125664,4.176703
chr1_2478276_2478817,8.079839
chr1_24970685_24970736,23.523464
chr1_25021969_25022194,5.8133205
chr1_25051079_25051208,36.236181
chr1_25095502_25095845,12.6663115
chr1_2509702_2510198,9.67391
chr1_25559638_25560067,16.052113
chr1_25566195_25566411,9.072447
chr1_25566618_25566670,9.072447
chr1_2574343_2574764,14.822606
chr1_26022319_26022793,10.227027
chr1_26201699_26201757,3.133706
chr1_26249033_26249281,4.854454
chr1_26677301_26677628,7.846729
chr1_26678060_26678317,7.846729
chr1_26827232_26827869,8.631161
chr1_26946837_26947249,21.076388
chr1_26947342_26948198,21.076388
chr1_27024638_27025138,12.546264
chr1_27112764_27112917,19.423662
chr1_27175784_27176273,13.350211
chr1_27191386_27191927,13.912581
chr1_27321452_27321840,7.66789
chr1_27691785_27692261,9.614661
chr1_27762936_27763307,6.381033
chr1_27869425_27869556,8.521323
chr1_27957478_27958684,8.934306
chr1_27986111_27986384,7.869169
chr1_28098635_28098880,22.896234
chr1_28189568_28190269,10.389361
chr1_28201800_28202156,8.872666
chr1_28318645_28318992,7.934941
chr1_28437098_28437429,9.588713
chr1_28437697_28438098,9.588713
chr1_28439074_28439949,9.588713
chr1_28576012_28576248,6.231981
chr1_29214759_29214998,6.373205
chr1_29253461_29253677,6.95762
chr1_29451057_29451462,8.006761
chr1_31216468_31217229,8.7470185
chr1_31227443_31228328,20.524133
chr1_31320336_31320627,10.233598
chr1_31537719_31538012,19.717154
chr1_31627566_31627958,9.393121
chr1_31643824_31643962,7.211764
chr1_32015159_32015590,5.483342
chr1_32180603_32180986,8.209266
chr1_32253647_32254040,14.555455
chr1_32263216_32263220,8.567771
chr1_3229711_3230157,11.97628
chr1_32354934_32355150,7.456945
chr1_32405536_32405898,17.216288
chr1_32420307_32420572,27.179398
chr1_32421622_32422096,27.179398
chr1_32701561_32701886,14.410178
chr1_32715599_32716062,12.206912
chr1_32732571_32732683,19.266143
chr1_32966228_32966602,12.866184
chr1_33077721_33078012,9.526848
chr1_33405191_33405597,8.131571
chr1_33438571_33438703,7.218461
chr1_33446816_33447482,12.7593285
chr1_33447667_33447707,12.7593285
chr1_33448758_33448929,12.7593285
chr1_33450112_33450483,12.7593285
chr1_33450600_33450837,10.631868
chr1_33457914_33458607,9.878968
chr1_33458800_33459074,10.1432395
chr1_33463131_33463490,26.636482
chr1_33463690_33463885,26.636482
chr1_33804359_33804743,13.960819
chr1_3420761_3421065,17.900466
chr1_3421438_3421558,17.900466
